cutoff,g_w7_users_row,g_w7_users_active,g_w7_users_buy,g_w7_users_search,g_w7_users_cart,g_w7_searches,g_w7_cat,g_w7_carts,g_w7_orders,g_w7_gmv,g_w7_buyer_rate,g_w7_order_rate,g_w7_conv_search_cart,g_w7_conv_cart_order,g_w7_gmv_per_buyer,g_w7_gmv_per_order,g_w7_orders_per_buyer,g_w14_users_row,g_w14_users_active,g_w14_users_buy,g_w14_users_search,g_w14_users_cart,g_w14_searches,g_w14_cat,g_w14_carts,g_w14_orders,g_w14_gmv,g_w14_buyer_rate,g_w14_order_rate,g_w14_conv_search_cart,g_w14_conv_cart_order,g_w14_gmv_per_buyer,g_w14_gmv_per_order,g_w14_orders_per_buyer,g_w30_users_row,g_w30_users_active,g_w30_users_buy,g_w30_users_search,g_w30_users_cart,g_w30_searches,g_w30_cat,g_w30_carts,g_w30_orders,g_w30_gmv,g_w30_buyer_rate,g_w30_order_rate,g_w30_conv_search_cart,g_w30_conv_cart_order,g_w30_gmv_per_buyer,g_w30_gmv_per_order,g_w30_orders_per_buyer,g_w60_users_row,g_w60_users_active,g_w60_users_buy,g_w60_users_search,g_w60_users_cart,g_w60_searches,g_w60_cat,g_w60_carts,g_w60_orders,g_w60_gmv,g_w60_buyer_rate,g_w60_order_rate,g_w60_conv_search_cart,g_w60_conv_cart_order,g_w60_gmv_per_buyer,g_w60_gmv_per_order,g_w60_orders_per_buyer,g_w90_users_row,g_w90_users_active,g_w90_users_buy,g_w90_users_search,g_w90_users_cart,g_w90_searches,g_w90_cat,g_w90_carts,g_w90_orders,g_w90_gmv,g_w90_buyer_rate,g_w90_order_rate,g_w90_conv_search_cart,g_w90_conv_cart_order,g_w90_gmv_per_buyer,g_w90_gmv_per_order,g_w90_orders_per_buyer,g_d7_dlog_users_row,g_d7_dlog_users_active,g_d7_dlog_users_buy,g_d7_dlog_orders,g_d7_dlog_gmv,g_d7_dlog_searches,g_d7_dlog_carts,g_d7_dlog_buyer_rate,g_d7_dlog_gmv_per_buyer,g_d7_dlog_conv_cart_order,g_d14_dlog_users_row,g_d14_dlog_users_active,g_d14_dlog_users_buy,g_d14_dlog_orders,g_d14_dlog_gmv,g_d14_dlog_searches,g_d14_dlog_carts,g_d14_dlog_buyer_rate,g_d14_dlog_gmv_per_buyer,g_d14_dlog_conv_cart_order,g_d30_dlog_users_row,g_d30_dlog_users_active,g_d30_dlog_users_buy,g_d30_dlog_orders,g_d30_dlog_gmv,g_d30_dlog_searches,g_d30_dlog_carts,g_d30_dlog_buyer_rate,g_d30_dlog_gmv_per_buyer,g_d30_dlog_conv_cart_order
2025-06-12,157148.0,147798.0,50464.0,143432.0,90991.0,1452760.0,72048.0,465763.0,126892.0,4545562.188448705,0.3211240359406419,0.807468119225189,0.32060560588121917,0.2724389872102335,90.07534457135195,35.82229130637633,2.5145053899809766,184169.0,177241.0,75190.0,173440.0,123288.0,2888357.0,143973.0,920426.0,246558.0,8750353.738330321,0.4082663206077027,1.3387595089292987,0.31866767162092496,0.2678737888760204,116.37656255260436,35.490041849505275,3.2791328634126877,205122.0,200652.0,106814.0,197778.0,157163.0,6217424.0,310917.0,1958566.0,519740.0,18277369.268567123,0.5207340022035667,2.5338091477267186,0.3150124553191161,0.2653676210043471,171.11398570006855,35.1663702400568,4.865841556350291,216067.0,213270.0,133898.0,211349.0,181916.0,12243905.0,596775.0,3829718.0,999856.0,35216077.307273075,0.6197059245511809,4.627527572465948,0.31278566764443205,0.2610782308253506,263.006746234246,35.221149152751074,7.467296001433927,220308.0,218256.0,148347.0,216797.0,193781.0,18307774.0,920020.0,5708495.0,1464711.0,51707722.466226384,0.6733618388801133,6.648469415545509,0.3118071590789792,0.25658444125816,348.55927296289366,35.30233777600249,9.873546482234222,0.00021001384259200506,-0.0005005546791387872,0.04810180508624384,0.058631326322755584,0.07792667574910617,0.011884396646287598,0.02412038345902623,0.01143196592631296,0.029491571026423635,0.0072896034454905945,0.003290415901956223,0.003385283761970115,0.02241965941088786,0.030581433249061263,0.046615647880582145,-0.007602010619420341,0.011250246352011217,0.005508219527045055,0.023987062753421995,0.004053257080029321,0.01839130034903924,0.018921692950710778,0.04266097317576012,0.07930078637115123,0.07606221883256481,0.031192409662955,0.04565826499231562,0.00824445233880522,0.03320352176868546,0.006962216314920555
2025-06-19,158434.0,149056.0,49770.0,144948.0,91438.0,1477191.0,72469.0,471291.0,123634.0,4261323.215076905,0.3141371170329601,0.78035017736092,0.3190454044196045,0.262330492201209,85.62031776324903,34.467243760429206,2.4841068917018285,184859.0,177760.0,76123.0,174045.0,123813.0,2929951.0,144517.0,937054.0,250526.0,8806885.40352561,0.4117895260712218,1.3552274977144743,0.3198190003860133,0.2673549229820267,115.69283138506903,35.15357848497006,3.291068402453923,205683.0,201174.0,107638.0,198383.0,157672.0,6220782.0,309981.0,1974543.0,524647.0,18363859.955190443,0.5233198660073998,2.5507552884779003,0.3174107371066853,0.265705532875202,170.6075916980104,35.002315757433934,4.874180122261655,216933.0,214156.0,134935.0,212245.0,182788.0,12351681.0,604968.0,3879167.0,1012700.0,35397409.653454036,0.622012326386488,4.668261629166609,0.3140598433524959,0.2610612020570396,262.329341189862,34.953500200902575,7.505095045762775,221086.0,219008.0,149107.0,217539.0,194542.0,18367280.0,909577.0,5736789.0,1476873.0,52156640.78012566,0.6744298598735333,6.680083768307355,0.3123374282964054,0.2574389610634102,349.79337509389677,35.3155896140871,9.904786495603828,0.008150014692100527,0.008475540535958004,-0.013847541597055368,-0.026010535195226225,-0.06457167321539359,0.016677104539464693,0.011798791384803664,-0.0053026511405666055,-0.05015272201356158,-0.007975911560299503,0.006632353388365431,0.005664043485191783,0.03669854312903098,0.041957413426301216,0.04850088500390015,0.018507022507774806,0.029274302320311918,0.008676819474243092,0.011700126402135247,0.0026622402513200027,0.01607531039037724,0.016084928639676477,0.0401200481187427,0.07230150606251051,0.07519968515055808,0.01455422497810055,0.03605234681146108,0.008195380899172267,0.03487123939144077,0.007501491171931329
2025-06-26,158742.0,149043.0,50569.0,144915.0,92358.0,1481149.0,71357.0,477622.0,125552.0,4331446.531061513,0.3185609353542226,0.7909185974726285,0.32246721970578246,0.26286896332246,85.65418598472411,34.49922367673564,2.4827858964978544,185559.0,178412.0,76470.0,174786.0,124906.0,2958340.0,143826.0,948913.0,249186.0,8592769.746138418,0.4121061225809581,1.3428936349085736,0.3207586011073778,0.26260152405963455,112.36785335606666,34.483356794275835,3.2586112200863084,206429.0,201887.0,108829.0,199124.0,158900.0,6257930.0,309040.0,1999487.0,530283.0,18559001.89876398,0.5271982134293147,2.5688396494678556,0.31951252251143747,0.26520952624348143,170.5336068397576,34.99829694477096,4.872625862591772,217707.0,214889.0,136007.0,213046.0,183772.0,12404701.0,607919.0,3905965.0,1021793.0,35640441.33711112,0.6247249743921877,4.693431998052429,0.31487780318122943,0.2615980941969526,262.04858086062575,34.88029506672205,7.512797135441558,221810.0,219691.0,150224.0,218270.0,195430.0,18439281.0,900796.0,5774878.0,1494843.0,52645125.15968752,0.677264325323475,6.739294892024706,0.31318346957237647,0.258852741131501,350.44417110240386,35.21782900256918,9.950760198104165,0.0019421277441118434,-0.00008721876148243268,0.015926029998123425,0.015394303721581792,0.016321828345780887,0.002675824743466393,0.013343858913506423,0.0033606759277641785,0.0003909198546097059,0.00042647809719326135,0.007519035776027749,0.006585057044048881,0.01688004105189478,0.010602302862702473,-0.01817300223735785,0.02394046367244762,0.030480479993817866,0.0027229058736233935,-0.034749378921730134,-0.004167021443306745,0.016302293535263246,0.015987399089755883,0.048651425287269845,0.07592839228219361,0.082962483185689,0.017922553326098267,0.04763306248039356,0.011049374515668287,0.03410713149303923,0.005865250213851869
2025-07-03,158935.0,149252.0,51057.0,145111.0,93077.0,1486048.0,70745.0,491578.0,127434.0,4464730.291693802,0.3212445339289647,0.8017994777739328,0.3307955059325136,0.25923454670469387,87.44599744782893,35.0356285739583,2.495916328808978,186196.0,178969.0,77563.0,175327.0,126103.0,2967197.0,142102.0,969200.0,252986.0,8796176.822755314,0.4165664138864422,1.3587080280994221,0.32663823804081765,0.26102558811390836,113.40686696949982,34.769421322742424,3.2616840503848485,207093.0,202490.0,110288.0,199742.0,160165.0,6317115.0,307187.0,2039950.0,539445.0,18879799.682627637,0.5325530075859638,2.6048442004316903,0.3229243095938573,0.26444030490943404,171.18634559179273,34.99856274991452,4.891239300739881,218543.0,215747.0,137119.0,213878.0,184803.0,12465984.0,614967.0,3956474.0,1037876.0,36280728.58389216,0.6274234361201229,4.749069977075449,0.3173816042119098,0.26232347287003527,264.5930074161288,34.95670830030963,7.56916255223565,222635.0,220508.0,151333.0,219117.0,196489.0,18538843.0,898134.0,5833303.0,1515218.0,53197861.1391232,0.6797358905832416,6.805839153771869,0.31465302338446904,0.25975300785849803,351.5284910701777,35.109047766805304,10.012475798404843,0.0012150631533405232,0.0014012882073881627,0.009603726349910247,0.014878450501988993,0.030307242552645164,0.0033021071060765905,0.028800940750027593,0.002033179740270896,0.020466843328776463,-0.0028820539038223736,0.007206471168698769,0.0067782425912632505,0.01873981236558997,0.009771404860407173,-0.0012166725012896507,0.012632032514662939,0.03373004223260878,0.003377857991441635,-0.01978400658431312,-0.0050066420473554585,0.016004235487184104,0.015267244200456886,0.05645622783738169,0.07907551614055208,0.081568956203526,0.02699444979623067,0.06241213759383868,0.013872233203415352,0.024964527309228046,0.0034620527567247317
2025-07-10,158562.0,148772.0,51363.0,144646.0,93210.0,1477025.0,69505.0,489793.0,129907.0,4520632.311473556,0.3239300715177659,0.8192820474010166,0.3316077926913898,0.2652283719857164,88.01340092038151,34.798989365265584,2.529194167007379,185856.0,178703.0,77895.0,175042.0,126423.0,2963073.0,140250.0,981371.0,257341.0,8985362.603167359,0.419114798553719,1.3846257317493114,0.33120041254467913,0.26222600830878434,115.3522383101272,34.91617193982832,3.3036908659092368,207577.0,202964.0,110902.0,200231.0,160837.0,6325330.0,303970.0,2059717.0,542930.0,18897006.176341403,0.534269210943409,2.615559527307939,0.32562996713214964,0.263594464676458,170.39373659935262,34.80560325703388,4.89558348812465,219370.0,216582.0,138694.0,214708.0,186089.0,12566680.0,616677.0,4021463.0,1060399.0,37087586.44880465,0.6322377718010667,4.833837808269134,0.3200099787692533,0.2636848828399018,267.4058463149426,34.9751239380692,7.645601107474008,223318.0,221210.0,152524.0,219810.0,197448.0,18598129.0,900101.0,5893740.0,1539980.0,53990681.946497746,0.6829901754448813,6.895906286103225,0.31689961931116833,0.261290793282364,353.98155009374096,35.05933969694265,10.096640528703679,-0.0023496147805275314,-0.0032211982514596116,0.005975296527227059,0.019220076932771946,0.012443065701186029,-0.006090313535779046,-0.003637764577703706,0.0020305188972999377,0.006394763098914069,0.004748603356108438,0.0015992809338456482,0.0016297183522908654,0.018463019682155135,0.0322023209276594,0.04467574838113819,0.0015986047280751592,0.03363341978185197,0.0049510020479652805,0.025984256294996122,-0.0002974585383000994,0.012755763524449293,0.012264192425128329,0.04128120985634709,0.048030687591774424,0.038099611443794146,0.013365699902660566,0.04873367744944623,0.009841279303486994,-0.0031634404115603587,-0.000146675446074912
2025-07-17,160984.0,151212.0,53488.0,147006.0,94862.0,1534805.0,72584.0,501190.0,135400.0,4643183.435885677,0.3322566217760771,0.8410773741489838,0.32654962682555766,0.27015702627745963,86.8079463783592,34.29234443047029,2.531408914148968,187004.0,179733.0,79633.0,176104.0,127664.0,3011830.0,142089.0,990983.0,265307.0,9163815.747359237,0.4258358109986952,1.4187236636649483,0.32903019094703223,0.2677210406233003,115.07560618536583,34.54042202941964,3.3316213127723433,208274.0,203783.0,112102.0,201063.0,161913.0,6399552.0,304902.0,2093632.0,553782.0,19199148.663262952,0.5382428915755207,2.658910857812305,0.3271529007030492,0.2645078027084034,171.26499672854143,34.66914537356388,4.939983229558795,220133.0,217333.0,139928.0,215484.0,187090.0,12641880.0,616170.0,4070893.0,1078008.0,37624306.11637552,0.635652083058878,4.897075858685431,0.3220164247722649,0.26480872869908395,268.88332654204675,34.90169471504434,7.704019209879367,224063.0,221969.0,153662.0,220571.0,198346.0,18706050.0,906956.0,5956387.0,1560883.0,54481298.46449753,0.6857981906874406,6.966268415579547,0.3184203506352223,0.2620519788254188,354.55283976843674,34.90415262674879,10.157898504509898,0.015159202256985083,0.01626778456369138,0.040538487316181815,0.041414238359791966,0.026748334491797365,0.03837338204302476,0.023002371412134792,0.006269572507082599,-0.013634928542429314,0.003887898465833761,0.004330101459716573,0.0042597860926054665,0.026337735311882327,0.04755331122294315,0.0409454785681298,0.01493012630885282,0.022226368171256894,0.006522250715186695,0.014480653150357625,0.005295483604038725,0.012683627184539858,0.012810874164028263,0.04247623184768301,0.05484811664193323,0.04114895174527433,0.024874794251283916,0.05718777499859584,0.010324122380713174,-0.0013199629599487395,-0.0004898436697489683
2025-07-24,161737.0,151819.0,53239.0,147881.0,94976.0,1563677.0,72705.0,498243.0,134373.0,4602379.845380416,0.32917019605903414,0.830811749939717,0.3186354982518768,0.26969370367471296,86.44752616278322,34.25077839581178,2.5239580007137623,188346.0,181139.0,80880.0,177712.0,128630.0,3098482.0,145289.0,999433.0,269773.0,9245563.281266093,0.4294224459239909,1.4323266753740456,0.3225556901734462,0.26992604806925524,114.31210782969947,34.27164053209955,3.3354723046488624,209056.0,204514.0,113393.0,201818.0,162824.0,6486298.0,306065.0,2120824.0,564215.0,19493405.211155895,0.542404905862544,2.6988701591917956,0.32696986786607707,0.26603574836950167,171.91012858955926,34.5496046917503,4.975748062049686,220778.0,218045.0,141099.0,216202.0,187968.0,12744870.0,616257.0,4115515.0,1093043.0,38014031.40688587,0.6390990044297892,4.950869198923805,0.32291541616352304,0.265590819131992,269.4138966745751,34.7781664645269,7.746638884754676,224809.0,222754.0,154783.0,221403.0,199164.0,18893567.0,913492.0,6020756.0,1583392.0,55095181.807488054,0.6885089120097505,7.043276737141307,0.31866698331765514,0.2629889003972259,355.95111741914843,34.79566765999074,10.229753913543478,0.004666549124086927,0.004006169703178131,-0.004666031758299383,-0.007613788981501557,-0.008826686996906474,0.018636749886333348,-0.005897349084373005,-0.0023193777713382824,-0.004113089519743873,-0.00036484239205253344,0.013308445399813351,0.013539407148330795,0.03760433495537008,0.04717863190420424,0.028546912134213898,0.044685393911853666,0.018237526165346907,0.007237182789419483,-0.008979694001127747,0.006081833415649829,0.013008955473146955,0.013374125358533107,0.04385106146768081,0.06477202872030219,0.05119117086406533,0.03573990225867796,0.06131551146955161,0.010738000619037236,0.007297113356110607,0.0007253557144105416
2025-07-31,162473.0,152565.0,53559.0,148537.0,95303.0,1567340.0,72693.0,503443.0,135608.0,4717541.425258102,0.32964861853969585,0.834649449446985,0.3212085444128268,0.2693611789219435,88.0812081117665,34.7880761109824,2.53193674265763,189350.0,181940.0,80940.0,178567.0,128828.0,3131017.0,145398.0,1001686.0,269981.0,9319921.270638518,0.42746237127013464,1.4258304726696593,0.3199235264452413,0.269526578189173,115.14604979785666,34.52065615965019,3.3355695576970597,209914.0,205320.0,114574.0,202674.0,163661.0,6565315.0,307841.0,2134308.0,572618.0,19787413.591811813,0.5458140000190554,2.7278695084653717,0.32508843825467626,0.2682921115415395,172.70422252702895,34.55604537721799,4.9978005481173735,221601.0,218882.0,142522.0,217051.0,189025.0,12880645.0,615664.0,4165832.0,1109241.0,38575492.48859285,0.6431469172070523,5.00557759215888,0.3234179654823186,0.26627117944266593,270.66342381241384,34.776475525690856,7.782945790825276,225684.0,223630.0,156061.0,222278.0,200189.0,19034673.0,921400.0,6081152.0,1604746.0,55818166.36764122,0.6915022775207813,7.110588256145761,0.3194776185543088,0.2638884869182681,357.66890105562067,34.78317837691524,10.28281248998789,0.004540246902120515,0.004901680718859325,0.005992527296060146,0.009148787991437146,0.024714246703634757,0.002339814399825002,0.010382567650321306,0.0003598759593532175,0.01850949192182494,-0.00026192797717747296,0.012467081094055033,0.012204478574355804,0.016279356869885575,0.017463874878304253,0.016891521225655737,0.03880999182399414,0.010742468704115993,0.0011401265088541446,0.0006066928973815777,0.0014232255907983826,0.014273790697691524,0.014427489824759832,0.04224128620454515,0.06492291104618175,0.05182348822916438,0.038820471326490136,0.04935619835011451,0.0097861104423837,0.009526402802880085,0.0032728244880955992
2025-08-07,163774.0,154074.0,54527.0,150022.0,96772.0,1626346.0,73375.0,520706.0,140981.0,4706817.953128462,0.332940515588555,0.8608265048176145,0.32016926287518155,0.2707497128898073,86.32086770092728,33.38618645866082,2.5855264364443302,190424.0,183307.0,81864.0,179795.0,130062.0,3193686.0,146068.0,1024149.0,276589.0,9424359.378386565,0.4299037936394572,1.4524902323236566,0.3206793028494348,0.27006714843250346,115.12214622283989,34.07351477602712,3.3786401837193396,211018.0,206460.0,115890.0,203862.0,164874.0,6728051.0,311948.0,2166624.0,585077.0,20020234.59792124,0.5491948554151779,2.772640248699163,0.3220284745166171,0.270040856189168,172.7520458876628,34.21811932091202,5.048554663905428,222397.0,219635.0,143691.0,217835.0,190002.0,13051865.0,616962.0,4220538.0,1126331.0,38881086.55255831,0.6461013412950715,5.064506265821931,0.3233666606266614,0.2668690579257905,270.58818264580464,34.52012468142874,7.838563305982977,226477.0,224466.0,157506.0,223120.0,201390.0,19285823.0,929508.0,6177598.0,1638965.0,56884116.58486792,0.6954613492760854,7.236783426131572,0.32031809065135564,0.2653078105762143,361.1552358949368,34.70734066003113,10.405730575343162,0.007975545649513194,0.009842207540826209,0.0179118103838789,0.03885647766931477,-0.002275693031489112,0.03695584251830475,0.033715018996810286,0.00247270499526947,-0.019958935739788686,0.0010932862109654107,0.01097241004165106,0.01189758524543727,0.012092610459630393,0.02495169383693252,0.019153967319819998,0.030263411868684642,0.024429160502993597,0.0003366861139195154,0.00700018849231121,0.0001111029459351931,0.017274773306716895,0.018039200798572352,0.04527536738911664,0.07785465452777096,0.05965504017258638,0.06196298625256169,0.0534229292972217,0.00983695675345897,0.014295924365343105,0.005145056880962784
2025-08-14,166246.0,156434.0,56984.0,152136.0,99260.0,1671903.0,78572.0,543428.0,149169.0,5026592.678508278,0.3427691493329163,0.8972787315183524,0.3250356031420483,0.2744963454220246,88.21059733448473,33.69730090372851,2.6177348027516496,192253.0,185053.0,84184.0,181531.0,132256.0,3298249.0,151947.0,1064134.0,290150.0,9733410.631636739,0.43788133345123353,1.5092092191019126,0.32263604112363864,0.2726630292801471,115.6206717622914,33.54613348832238,3.4466169343343154,212368.0,207729.0,117390.0,205147.0,166237.0,6876795.0,318226.0,2208630.0,599012.0,20342182.71448007,0.5527668952007836,2.8206321102991034,0.32117141778982794,0.27121428215681215,173.28718557355882,33.95955792952407,5.102751512053838,223362.0,220619.0,145219.0,218864.0,191282.0,13258083.0,623201.0,4295899.0,1149774.0,39514326.86459839,0.6501508761561948,5.147581056759878,0.3240211273379417,0.2676445605448359,272.1016317740681,34.367038100181766,7.917517680193363,227436.0,225366.0,159192.0,224042.0,202593.0,19493330.0,933534.0,6269805.0,1672222.0,57832868.88375084,0.6999419616947186,7.352494767758842,0.32163847839235266,0.2667103681852944,363.2900452519652,34.58444445997651,10.504434896225941,0.014981099642426443,0.015201091392977872,0.04407374410084941,0.05645437251131469,0.06573025526151,0.027626701254563457,0.04271155973317775,0.007346595244971443,0.021410368071288488,0.002944025962501595,0.01521497885207701,0.016965215681787882,0.03929626390762486,0.07204618701448418,0.0434101763175363,0.05203383349201296,0.06047668395629202,0.007272431634611387,0.004078096894907013,0.002467520654758998,0.020287372937144,0.02011134485259447,0.04883446156168603,0.08397871113800726,0.05923829323990404,0.07478273123259171,0.056515874541387845,0.0100693876824956,0.010343407392625181,0.00579627873838115
2025-08-21,169086.0,159219.0,58905.0,154738.0,101917.0,1711570.0,80596.0,561822.0,154648.0,5264055.764350961,0.3483730172811469,0.9146114994736406,0.3282495019192905,0.27526155971108285,89.36517722351178,34.03895145330661,2.625379848909261,194494.0,187367.0,87043.0,183655.0,135192.0,3383473.0,159168.0,1105250.0,303817.0,10290648.442859238,0.44753565662693967,1.5620893189507132,0.32666139200756145,0.2748853200633341,118.22488244728741,33.87120682140643,3.4904242730604413,213792.0,209255.0,119665.0,206613.0,168183.0,7033045.0,326693.0,2274062.0,619284.0,21046777.25923575,0.5597262760065859,2.896665918275707,0.3233396061023355,0.2723250289569941,175.88081109126102,33.98566289333448,5.175147286173902,224463.0,221715.0,147107.0,219917.0,192665.0,13488347.0,631765.0,4388736.0,1180374.0,40473522.7571139,0.6553730458917505,5.258657328824795,0.3253724122014358,0.2689553438621052,275.1298222186157,34.288727773666565,8.023914565588314,228393.0,226339.0,160776.0,225003.0,203826.0,19730745.0,941453.0,6374692.0,1707812.0,58889965.06761627,0.7039445166883398,7.477514634861839,0.32308420183829856,0.2679050219210591,366.28579556411574,34.482697783840536,10.622306811961984,0.016938741101707677,0.017646305419146913,0.03315487773384973,0.036071437730301525,0.04615942385057714,0.023448565459766257,0.03328779041518182,0.004164682280614118,0.012859148754505334,0.0006002250727344671,0.02114803952834521,0.021906799293860857,0.06134218884258935,0.09389257262558104,0.08793779516582845,0.057726943562173005,0.07620945823195413,0.012255398576536847,0.02636885642359843,0.0037864576624431767,0.02377987962247019,0.024169586376794783,0.05731671006167005,0.0986824840494247,0.08009669458424185,0.08571793434557762,0.07266696304199805,0.01190624819267444,0.02264924153905845,0.005511674641833886
2025-08-28,171501.0,161606.0,60553.0,157126.0,104261.0,1758646.0,81694.0,580759.0,161716.0,5460492.209499376,0.35307665844514025,0.9429449390965651,0.3302307570710649,0.2784562959850816,90.17707148282291,33.765936638918696,2.670652155962545,196431.0,189395.0,89272.0,185682.0,137506.0,3470216.0,162290.0,1142581.0,316364.0,10724547.973850334,0.4544700174616023,1.6105604512526026,0.3292535680776067,0.27688540243536347,120.13338979579638,33.89939428585532,3.54382113092571,215249.0,210719.0,122125.0,208052.0,170193.0,7222181.0,335322.0,2352211.0,645978.0,21822845.177510515,0.5673661666256289,3.001073175717425,0.3256926127993746,0.2746258732741238,178.6926933675375,33.78264457537333,5.289482088024565,225470.0,222695.0,149090.0,220905.0,194066.0,13782806.0,643106.0,4487693.0,1216746.0,41554877.84072126,0.6612409633210626,5.396487337561538,0.325600824679677,0.2711295090818378,278.72344114777155,34.152467187663866,8.161150982627943,229353.0,227274.0,162636.0,225938.0,205108.0,20051153.0,950038.0,6500148.0,1749224.0,60190683.65276157,0.7091077945350617,7.62677619215794,0.3241782654593479,0.26910525729568,370.0944664942668,34.40993472120299,10.755453897046165,0.014181552983501433,0.014880568320100096,0.027592575882136927,0.04468986112311413,0.03663713962112247,0.02713310120429746,0.03315073694711579,0.0034823124483732704,0.008944470810058114,0.002502028901508885,0.02149890102730545,0.02319238682671454,0.058682332431482465,0.0864951331818169,0.09697094528953798,0.050825103244777736,0.07112835106943649,0.01147085114693519,0.03796578736812517,0.003312254800110187,0.02617466266518953,0.02706182736697116,0.06620048148556457,0.123782421127137,0.10071402143990582,0.09607109808072423,0.09666331142604356,0.014304670282121179,0.034317583916112504,0.005781172380245031
2025-09-04,171030.0,160421.0,58135.0,156144.0,101255.0,1663072.0,76119.0,532907.0,151488.0,5087500.719449871,0.3399111267029176,0.8857393439747413,0.3204353148871486,0.28426723612187493,87.51183829792502,33.58352291567564,2.605796852154468,197653.0,190334.0,88881.0,186627.0,137504.0,3421718.0,157813.0,1113666.0,313204.0,10547992.928949244,0.4496820184869443,1.5846154624518727,0.3254698370818402,0.2812369238173743,118.67545289712362,33.677708231533586,3.5238577423746356,216510.0,212075.0,123512.0,209366.0,171453.0,7281634.0,338450.0,2372663.0,658946.0,22246943.874680437,0.5704678767724355,3.0434899080873863,0.32584211181171696,0.2777242280087817,180.11969585692432,33.761406662579994,5.335076753675756,226389.0,223633.0,150334.0,221918.0,195057.0,13968158.0,649184.0,4528697.0,1240266.0,42222966.95815925,0.6640516986249332,5.478472894001033,0.32421576273693353,0.27386817886027703,280.8610624220685,34.0434769300773,8.250069844479626,230162.0,228128.0,163802.0,226799.0,205951.0,20276720.0,954071.0,6576415.0,1779832.0,61028155.36222004,0.7116813374927226,7.732953311146062,0.32433327480973256,0.2706386382246254,372.5727119462524,34.28871677901063,10.86575255491386,-0.002750101723629328,-0.007359618846061622,-0.04075043560935043,-0.06533487896659196,-0.07075222834325956,-0.05587766759042978,-0.085988789228022,-0.009777717302832056,-0.029667147145877593,0.004534980088950008,0.016111571544795922,0.01571108003088817,0.02089590939438324,0.03042909031657892,0.024700031091867913,0.011240064066427635,0.007585715521566172,0.0014816713781011792,0.003772041453387054,0.0049697285347024,0.02749083927787943,0.02880643063536681,0.06810671788161748,0.1253400064026291,0.10767193158394761,0.085261117704027,0.09574248782683092,0.014563691510378951,0.03934184934226792,0.0063592111196669465
2025-09-11,172611.0,161919.0,56980.0,157683.0,101882.0,1694250.0,77646.0,532718.0,144149.0,4914530.853272114,0.3301064242719178,0.8351090023231428,0.31442703261029953,0.2705915700239151,86.25010272502833,34.09340927285041,2.52981747981748,198367.0,190708.0,86311.0,187150.0,136394.0,3357322.0,153765.0,1065625.0,295637.0,10002031.572721984,0.4351076539948681,1.490353738272999,0.3174032755869112,0.2774306158357771,115.88362517781029,33.832137292429515,3.42525286464066,217820.0,213418.0,123808.0,210769.0,172744.0,7317864.0,339650.0,2367796.0,655634.0,22240718.142727822,0.5683959232393719,3.0099807180240568,0.3235638158894453,0.27689632046003965,179.63878055317767,33.92246000470967,5.295570560868441,227424.0,224698.0,151331.0,222994.0,196189.0,14162048.0,655592.0,4567159.0,1251455.0,42484213.9976353,0.665413500773885,5.502739376670887,0.32249283436971826,0.2740116996145744,280.73702015869384,33.9478558938478,8.26965393739551,230976.0,229004.0,164770.0,227711.0,207002.0,20511698.0,959869.0,6640052.0,1796805.0,61416563.49378898,0.7133641590468274,7.779184850374065,0.32372024978136865,0.27060104348580405,372.74117554038344,34.18098429923613,10.904928081568247,0.009201474523729658,0.009294542964630281,-0.020067214381022325,-0.049658590968251204,-0.034590388252652815,0.018573659445753066,-0.00035472074559272926,-0.007344331125362091,-0.014357570700184397,-0.01070571624663591,0.009807576081023228,0.0069086448343735896,-0.0337304522922075,-0.0677608773963243,-0.06974708059726709,-0.03307319779688278,-0.0697281937338623,-0.013401718498138149,-0.03571355021344402,0.0004268958146084467,0.027540282658874204,0.029297800502652294,0.056779818755689604,0.09566226691565483,0.09409120540633609,0.0669192321229044,0.07379175933534654,0.010498194236555625,0.03710048980580982,0.004702220525358736
