user_id,rows,weight_total
768,24,34.72684249756749
770,21,20.8891567292644
782,20,16.034441664625195
783,22,8.465845426555118
785,24,25.685816415325124
786,23,14.445280004132563
791,24,36.71758600989512
793,20,14.056271394073143
796,23,20.753250615059336
797,24,25.851203147196554
798,24,22.560773495048736
799,22,35.26309485642203
803,24,30.328286546900237
812,24,27.663836966731157
824,24,18.817698154686617
827,20,7.286359484513508
830,16,13.65951236723806
832,24,28.88508245849822
834,20,11.44267708366579
837,24,27.965515003608218
839,22,12.766443301854238
843,24,20.35594965943319
845,24,23.47755464115504
847,23,20.27713986877847
850,9,4.078204367108664
851,24,24.058851779493168
852,24,33.506707582650826
854,24,29.935328439540683
855,24,34.25064795184343
856,21,13.145729825868004
860,24,31.44405226700706
862,19,26.714697325522376
875,24,29.139695102630263
876,21,22.80179275283402
877,23,17.451231479455004
880,24,13.155402167057735
884,24,30.98617588387667
885,24,22.82815467304468
886,24,27.4843910228414
887,24,23.713524240369498
897,19,10.80406187777405
905,24,26.416619973133212
909,23,13.314876430142096
910,24,25.12790662225229
916,2,0.37554654952231326
919,20,7.74150277484816
921,22,24.509168873955893
933,11,2.2438434659989515
935,24,27.314262591305432
936,24,31.7742217435438
940,24,23.03268097560898
943,24,30.188154625619138
948,15,9.24481569321437
949,21,13.194682297973909
951,24,23.322382300808243
952,16,12.23673943347977
953,23,15.49728283820431
959,24,28.26810002580968
963,16,4.886811705962645
969,24,27.100828935443364
979,24,30.921030700223273
980,14,5.7572310269623825
981,24,28.734045090388157
984,9,7.478511539804492
989,19,12.009363307042213
997,15,4.8691264147166775
999,24,19.30607242962281
1003,24,31.5755975024698
1010,24,27.850939992720313
1014,24,36.04511653000148
1016,24,41.858282244415825
1023,24,28.89175238918483
1025,24,27.493794626277655
1031,24,43.33723157082532
1033,24,28.75218286241035
1038,23,29.268490380451933
1039,21,9.737119545932657
1045,12,2.593866827986696
1053,24,31.785020474836013
1060,23,11.335794610215723
1061,24,31.773968348696584
1065,22,13.664317881786546
1070,24,24.960005315810104
1078,15,5.818361585137744
1090,24,33.58976107272566
1098,24,24.63019447795764
1099,23,37.27423922747003
1105,24,29.326516476811328
1106,24,23.534044569128792
1107,24,23.28635769558121
1109,24,25.8780148881594
1110,24,43.9232926268478
1114,24,24.480029073122555
1120,22,24.250025336161034
1125,24,36.42263278621036
1128,23,19.946368639722078
1129,24,21.64341960231584
1136,24,36.44389768677849
1137,16,12.612410902931614
1141,24,21.037235560659507
1144,14,3.7017737538775215
1149,10,1.9998912508655933
1151,24,10.50708225566817
1157,24,16.261555255221754
1165,24,34.36639043704812
1171,23,19.225875979316093
1173,24,30.258221051547906
1180,15,5.141461119497128
1181,13,3.721468082814
1182,15,5.899937557396289
1183,24,29.95200711858017
1188,24,28.350909780894526
1191,22,10.274981213882505
1193,24,30.718594987811805
1195,24,20.365786847461155
1197,24,31.31813117588771
1200,15,3.4295883104450553
1203,24,32.74679481089912
1204,24,19.58663253976972
1214,24,26.793946619926306
1220,24,20.39326079116359
1228,19,6.7719635423561595
1234,24,27.062970206611975
1239,24,22.99202329380637
1241,24,26.868355924048526
1242,7,1.3693292316185226
1244,24,26.301120595754423
1245,24,32.668781564144275
1249,24,24.649112904117604
1250,20,12.93257366363232
1254,19,12.895699334648768
1258,10,3.5857519761550467
1261,24,26.54456267628178
1263,8,1.575037328983282
1266,24,20.789481800745136
1271,22,26.34614982662663
1273,24,25.528376828509366
1276,24,26.47573763529898
1278,24,21.91932360199428
1279,22,13.774481454395335
1280,24,28.398434071279652
1284,22,22.211304627301338
1286,24,25.675087762179395
1294,22,20.99867289809658
1298,22,12.2015725375282
1304,24,20.49644474027765
1307,24,33.436614864615606
1310,24,33.56426408476426
1319,24,38.17526244306563
1322,24,25.13816085389164
1329,24,35.125620371495856
1338,24,27.258135510669266
1341,24,26.78635503151219
1348,24,31.958520474278053
1352,3,1.9891800851720465
1353,24,22.53391508335518
1361,10,5.873882398147772
1365,15,3.9195851416265257
1368,24,35.747807031293256
1369,22,15.01259387329615
1370,24,15.670731107950369
1382,24,32.73969325056916
1383,24,29.610403770594285
1384,8,2.763458180926232
1389,24,33.476187268980595
1390,24,30.219513760993514
1392,24,22.025728924911917
1393,10,3.7915326885046525
1394,24,29.476647255526906
1400,24,27.791682834896974
1403,24,26.1626256969336
1407,13,8.737120750266236
1408,24,25.2385017493411
1411,22,18.585540439688057
1412,22,16.071119188255302
1416,20,10.99868569029228
1417,24,20.849779358467895
1419,24,26.36785874744502
1420,24,19.493368471093508
1421,24,33.07786403857649
1430,24,20.098506631556674
1431,24,25.50107843256045
1433,14,3.3465038002140473
1440,23,22.683743050170598
1443,24,38.81940310922067
1444,24,28.974420855227805
1446,23,23.90888075236555
1449,23,33.00089477945796
1450,15,4.162339272312481
1458,24,28.26986052264298
1459,24,25.307224581768207
1462,15,5.772429085911371
1468,24,34.11863932883104
1470,5,1.114818830590834
1471,24,27.5823088227798
1472,24,21.23505159392755
1478,24,32.030989114413806
1480,24,17.420594773575075
1484,24,28.255798215604496
1485,24,31.904177459077815
1489,24,22.953995696463295
1491,24,30.0326541862415
1500,24,27.597260716365838
1501,24,31.640864187430015
1512,24,26.940361414165057
1518,24,12.473270526067507
1524,14,4.4313244562619465
1526,24,26.977112804902035
1528,24,34.663281294409266
1530,17,5.602842816958501
1534,23,17.544765430204322
1539,24,31.22320513336307
1544,24,21.932204839251625
1551,24,25.977641631506042
1559,24,30.174181581638496
1562,11,2.5827538474928606
1563,3,0.5661173459943883
1564,17,8.334526983408116
1565,19,25.401719450544384
1566,24,26.58141184706199
1571,24,29.21607022185046
1575,24,26.12386916873232
1585,4,0.7598766120046551
1589,8,1.5630884976287893
1591,21,8.732439906013894
1593,24,26.999658632815933
1600,21,9.123796941676533
1601,24,23.889920834994925
1606,9,3.5693769585995065
1607,24,30.918060173852588
1617,12,13.440269935770639
1619,22,20.29579565262407
1623,21,15.754028327445814
1624,24,19.614818942131066
1627,24,30.361342408249637
1628,24,29.60545227298983
1630,24,27.753540341874345
1634,24,33.57449574508699
1638,24,19.34361979854561
1650,24,17.702023308321408
1654,24,32.63780333875791
1656,22,14.146727308858651
1660,20,14.80527795717973
1665,2,0.37554654952231326
1667,23,20.966654270979653
1675,24,31.01119275383206
1679,24,25.933498735421985
1680,9,1.9267613571649744
1683,22,22.5830962801832
1689,24,37.23868590400421
1691,23,39.76588782183124
1702,24,25.09763454353543
1705,23,28.245609409026226
1708,24,33.740100216995586
1709,20,7.690556553454495
1711,22,10.874488630397117
1712,24,33.753858643906604
1716,15,9.247619653599969
1725,23,17.938731908803636
1727,24,28.50366196893443
1729,23,11.968275602935174
1730,24,33.383402888719644
1733,24,24.04030783705859
1734,17,4.531888994039141
1742,24,39.886030233721506
1744,24,31.507402781852385
1745,24,20.46208623867705
1749,24,27.595804768884168
1752,24,34.20876641377242
1755,24,20.700691422694113
1757,17,6.158454361653424
1764,24,25.302525173123353
1766,24,31.619854367308797
1771,24,37.33293928459879
1772,24,31.07341331559382
1779,24,22.692065119876165
1781,24,28.52404938034229
1782,24,25.219282491884552
1784,24,10.47208962368497
1787,24,28.94191861851459
1788,2,0.37554654952231326
1789,18,17.939842578353137
1803,24,36.58024582653359
1818,24,32.269580961386076
1832,24,27.099717706662588
1835,23,19.211412405347453
1838,16,7.9683491827183595
1839,14,12.706699402417172
1840,24,26.56482696184972
1852,24,27.775416796078897
1857,24,34.79515224390794
1859,22,31.958163459479405
1865,24,38.63777288040828
1866,24,29.909046048386127
1867,5,2.069716437149111
1870,18,6.631698419303455
1871,24,19.311493740004565
1873,24,18.12599089751954
1883,23,18.059417812011766
1890,24,28.501611717143255
1901,24,31.627080187121724
1910,19,9.200452886039011
1915,24,24.664172267236427
1922,18,8.048497804802631
1923,24,31.528133448319007
1925,24,24.238797059919882
1927,2,0.37554654952231326
1933,21,13.950983405319832
1934,24,22.823671851943352
1935,24,30.235417925054225
1936,23,30.497887455740347
1937,24,22.65141418195973
1939,24,17.031397925698645
1940,18,24.43947146457635
1941,7,1.3577811215859525
1942,16,17.570474164716106
1946,23,24.078064474670857
1949,10,2.093695537905795
1950,22,16.07177879614393
1959,19,14.80510571427224
1962,24,23.649048623362432
1965,23,18.999709896986523
1968,24,25.993567462675564
1969,15,4.802096883990378
1974,24,27.253750627777215
1975,24,29.1494868037338
1977,24,30.820357640400864
1984,24,32.95397380903485
1990,24,19.807460802019868
2002,24,25.366952354265155
2007,24,35.69339605753485
2024,24,28.907647372716983
2028,1,0.7196753923579801
2032,24,25.224527875709022
2042,5,1.0115588298108102
2044,22,18.997059784839696
2047,22,35.19511729242332
2048,24,33.75013266446871
2052,4,0.7598766120046551
2054,16,6.318556850077826
2055,22,16.895738135497144
2056,24,31.999800128419317
2060,24,18.835918051593108
2063,14,9.789825243263111
2072,9,6.74744896813311
2073,24,25.100495482904698
2075,18,12.938886962016149
2077,24,36.47389143090693
2078,7,1.4202592355647086
2082,23,16.221931524587525
2086,24,23.27270962250133
2097,16,15.141291239895041
2101,24,32.48066367491866
2102,21,9.079051788370588
2112,24,28.958968315178122
2113,4,0.7598766120046551
2117,24,34.74485130541024
2125,24,28.538078433802813
2129,24,33.472092379992645
2134,14,3.8834214530777924
2146,22,24.239407716079715
2148,24,25.168805161060146
2152,19,23.798015416090244
2155,20,8.00547046681281
2156,20,16.021590808556905
2167,24,31.768865114374183
2171,21,18.292988216842225
2172,24,25.037274781015416
2177,20,8.18741931166972
2180,24,25.490859663023993
2181,21,10.231713896005495
2187,21,16.106083804304827
2192,24,25.862767549405977
2193,24,21.84268503347599
2195,24,23.32724456960268
2196,24,32.268928204363036
2200,24,34.63661215541189
2206,24,21.108263040182077
2212,24,25.752239125702953
2213,17,7.846935204723542
2215,18,6.5155799477442695
2224,24,21.425338128492356
2232,24,26.57810934331224
2235,24,30.633898496395652
2236,24,12.295508271117745
2238,24,31.950110969210897
2251,21,11.803144408906556
2252,24,25.64320687727893
2253,12,5.37670400030096
2262,7,1.3577811215859525
2264,9,2.080608900459348
2265,22,10.156754791514524
2267,24,27.487264918989432
2274,24,13.640407969390207
2277,24,35.290785164713114
2278,23,21.73889104685842
2284,24,26.43667186472383
2289,16,8.096751228016046
2290,24,26.729488049266493
2296,16,5.3974603294782275
2297,24,28.853824164329243
2299,24,28.124576997351024
2303,23,27.870942984940974
2304,24,18.380888042572696
2308,24,26.38756625142978
2310,19,8.593570418989897
2318,13,3.4334508287226764
2329,24,28.672341319472288
2330,24,21.576587692401894
2335,24,34.94733299482199
2337,24,32.23827679034996
2341,13,8.234303737145048
2342,24,19.240010089324155
2347,24,22.753020583861392
2348,16,10.814366936344124
2349,24,32.57012353592364
2352,24,22.9335040722527
2355,24,29.69744055942708
2358,10,2.3932006053175217
2363,24,24.30946049732036
2365,24,28.688064212968783
2374,24,35.51312398424612
2376,24,21.888868870364515
2378,22,11.781231921704968
2385,24,22.60823304363907
2386,22,9.57566981351249
2389,14,3.717238184595941
2402,20,10.784407299849452
2407,24,30.369313058630024
2408,24,37.55396286082259
2414,24,27.25341737613657
2418,24,29.22029325821416
2422,24,27.66071700873123
2429,23,23.69999260546603
2430,15,4.997408005938848
2434,12,2.49840689034462
2436,16,4.883241962530271
2445,18,12.024875619302
2447,24,34.91831821271962
2454,9,1.9115404279782755
2455,24,33.720866157611646
2457,24,19.570124268051682
2459,24,22.011607662568192
2462,24,29.243791409487635
2465,24,24.275743817800997
2476,24,35.327205584194125
2478,4,0.7598766120046551
2482,23,43.18245827367527
2486,13,5.7354385349548105
2490,24,30.336940349671515
2493,24,23.31391718294697
2495,24,31.430260205459533
2496,24,25.46275145746488
2502,22,23.346613943641962
2503,24,25.961312647479335
2505,19,13.102731335083408
2511,3,0.5661173459943883
2513,24,21.601227045008827
2514,24,29.31118065241425
2516,24,27.958935585662154
2520,24,23.76055205204452
2523,24,38.2858931906322
2533,21,10.802043354773344
2534,11,2.5129439094539143
2537,24,12.391998224633468
2539,23,14.043473479140701
2541,24,32.62451563663658
2542,24,32.86504627653253
2555,24,29.659429046093187
2557,4,2.5209428576373267
2558,24,36.62392490877937
2560,18,16.43453352833891
2564,23,28.136224303412924
2566,21,21.48897170200982
2567,21,14.075389076050415
2574,24,32.40621268732785
2581,24,26.49474972485037
2587,23,19.180460597289702
2593,24,34.67862362997135
2609,23,19.13453846893986
2611,10,2.031687544513378
2613,24,24.06076810806633
2615,24,34.116244804275695
2617,24,25.3106658227517
2620,23,16.904758049038726
2623,24,47.39569284905455
2624,14,3.990075219556309
2628,13,5.7250237671519395
2630,12,3.0109914318115107
2634,12,4.631073360582723
2641,24,38.53969734505591
2643,16,6.286213578720797
2653,24,29.40437907376628
2662,22,8.552559184690697
2664,10,3.3830457580080284
2670,24,24.235859560823073
2678,24,23.765472551261475
2681,24,33.868411919796884
2688,16,11.02724381816102
2690,12,2.6701648387938772
2692,24,31.23196635769146
2693,19,7.297401161344939
2698,24,26.708466390938177
2699,24,32.308117171089236
2705,24,25.64439773762476
2714,24,23.160982865695136
2720,24,25.341715088252204
2726,24,33.03031158931141
2734,24,23.65959955610363
2735,24,24.033135585339767
2736,24,30.24890844876208
2740,24,29.653094885104025
2747,16,4.780909242987217
2749,24,33.605978849279495
2752,24,25.405000940774414
2753,23,12.837609168977451
2754,24,34.659735324541444
2756,24,33.03764578013421
2765,24,27.372107092779082
2774,24,30.557551749132934
2780,24,28.60627022072581
2783,24,32.035927423493106
2785,24,14.539468819990935
2789,10,2.2232990207857206
2792,24,38.504776974076215
2803,15,4.002582418000402
2810,24,17.457450226246337
2815,24,28.833379249262133
2823,7,1.3577811215859525
2824,24,30.73739479295572
2833,23,13.223477194673357
2839,24,28.112320806641073
2840,24,30.23604138509296
2847,24,25.45148291658706
2848,24,25.459476676148373
2852,23,24.0620355559955
2853,24,43.8226060209622
2860,15,3.658322497369053
2861,24,25.838241465916084
2866,24,21.370803997555655
2868,23,27.361218097501098
2871,9,1.8811074870740911
2874,5,1.0822613651192763
2876,21,17.94255810688345
2880,24,31.128361697208092
2882,19,7.856309827802537
2883,20,12.219225494898335
2888,24,25.51669422727501
2897,24,26.88472346179153
2899,24,25.4941639412463
2903,24,16.884486070393624
2907,24,30.818538521135228
2910,24,28.899159696500313
2912,11,11.042819909885997
2913,21,13.014112549633708
2915,24,34.899694431226145
2916,11,2.371862413422139
2918,24,20.609856692642325
2923,23,16.31975983089883
2924,24,18.58548279110484
2946,24,32.473210930969216
2948,24,30.925105392807446
2953,24,22.312184274783647
2955,24,23.98336698696331
2962,24,17.664576696354114
2963,24,26.62899606774565
2968,21,28.58798320878202
2971,24,29.49156083384376
2977,23,9.869014177169046
2978,24,26.245531780669427
2982,24,31.068190277559363
2983,22,8.871389883188385
2985,24,30.8627023465871
2990,19,10.773599542376875
2994,14,3.2095546266899984
2996,4,1.0081046046413722
3001,24,33.86462314580625
3005,20,9.097886906065451
3011,24,11.042238570757235
3014,24,30.009217017508007
3018,23,32.91136776364129
3021,24,27.567948010226438
3025,24,31.35530655381282
3027,24,38.0911063887051
3029,24,29.938879295932967
3046,24,30.922188999624332
3051,9,1.7714354418154652
3059,24,35.72106570337892
3070,24,26.23390865739362
3074,20,7.488532729758919
3076,24,33.32462112586776
3077,23,14.69443158369683
3078,24,31.7293362967641
3085,24,27.26123628073578
3088,24,35.853026248420775
3092,24,17.79791559941118
3105,24,33.31513844816064
3107,24,23.597463660302036
3109,24,22.111689847584742
3110,24,28.923466976292328
3117,22,19.509727417929245
3119,24,32.152476281725335
3124,24,14.348962991852828
3125,21,13.470589476486351
3128,19,8.731438853241546
3135,14,3.7969216211258763
3136,24,27.848082930034785
3139,23,21.3609662537391
3143,24,23.741195815550657
3144,20,7.751069926613865
3152,24,26.30263217011393
3167,24,31.048572350376485
3172,15,3.968486438840675
3174,24,41.30967035899862
3178,24,38.95843960967504
3180,2,0.37554654952231326
3186,24,24.9539566183512
3202,23,17.110751907614308
3209,24,29.942082930530916
3212,18,6.730430181096916
3225,24,25.621915737781055
3228,24,30.9540384674665
3230,22,17.35907253862994
3235,24,25.9432629386457
3236,22,20.987066644355988
3252,24,39.80640705470631
3260,24,35.5039735451339
3261,13,3.6377684427670953
3262,24,29.31695813871396
3263,24,30.045554347426577
3264,21,11.754746842390032
3267,14,4.229284578495196
3273,24,27.843933204251766
3275,23,12.978637566939643
3276,24,33.03421540275947
3279,1,0.18660120631521412
3281,24,27.976566401342858
3288,24,15.424878978588206
3290,22,27.603144997236306
3293,24,34.72488239241107
3296,24,31.409171817220006
3299,24,29.84838470629385
3311,21,20.97373597222688
3314,24,25.44154250929673
3319,24,22.667710196273607
3323,15,8.024679609662385
3324,24,27.16563118959655
3326,14,5.230714939327576
3335,23,11.773629677236304
3340,24,34.30908828068597
3342,24,14.377538014045685
3348,19,7.978114485184591
3349,24,32.98072717713906
3350,24,26.41851710635041
3351,24,25.519855444919866
3355,24,29.77526912946574
3356,24,28.847798013300828
3358,24,27.465283462722603
3360,24,29.354256784420183
3368,24,32.76219808615017
3369,24,32.0954664039837
3379,3,0.5661173459943883
3382,24,32.814049248355744
3384,1,0.7196753923579801
3386,4,1.2857927383523684
3390,24,33.30356336697115
3394,24,28.405818618461137
3396,24,35.03909434572685
3400,24,28.294553675410942
3405,24,31.077768570342634
3406,22,10.479786865146583
3407,24,25.785959015539806
3408,24,30.16630466337113
3410,4,0.7598766120046551
3427,24,26.711722066415366
3428,24,12.89076405183782
3429,24,27.881000367388868
3430,23,14.000510213699734
3439,24,20.2581391452837
3441,24,29.847281283225417
3451,8,1.5630884976287893
3459,8,1.9411521147300301
3463,24,30.805673041560482
3464,24,27.47813338200301
3466,24,20.09041845827192
3468,24,22.928514414749987
3477,24,34.259788209831044
3482,24,26.997874400979708
3484,8,1.6140185015749753
3497,24,27.954433467095548
3501,24,36.354843834860546
3505,24,23.339762528764194
3520,24,37.61646896820376
3522,24,23.81800540381452
3524,24,23.080458298432454
3525,16,4.796968545849385
3526,24,30.08128997948112
3536,24,15.253582302739856
3540,11,3.2883358047472315
3541,24,28.749627337276134
3553,20,16.14300164050871
3554,24,31.992744124796726
3555,24,20.610539016187268
3566,24,31.64739881257064
3573,7,1.3938656728359813
3575,8,1.5630884976287893
3581,3,0.5661173459943883
3584,24,21.854307483086536
3585,16,6.202076893288964
3588,1,0.18660120631521412
3593,24,28.615297907455147
3594,9,1.7714354418154652
3596,23,18.288224928618515
3601,24,25.944485975575994
3608,24,13.841644375232244
3610,23,23.341736030579618
3615,24,34.97042720051833
3637,15,12.876687435265662
3639,24,27.932964999246682
3645,24,29.44497360617351
3647,21,10.677538411688325
3651,24,22.695412326174186
3653,24,17.10654775273702
3660,24,25.33759675579873
3661,24,18.688623120085285
3662,20,10.624727217716787
3668,21,17.821312303276102
3671,24,18.15032723078887
3676,24,29.686041253849123
3685,24,24.03509322194858
3687,12,2.8644105164976628
3694,24,23.38328483728911
3695,24,29.144400770339182
3698,20,8.23084497129398
3703,23,23.087987921343085
3704,24,17.622347071844995
3710,24,34.81292571790695
3714,24,23.811955530612835
3716,18,10.419557510864585
3718,24,28.40075725992102
3725,13,3.38116160129366
3727,18,17.838056461021218
3731,11,2.4240438599747827
3733,24,31.3065500963906
3736,22,20.017137606686916
3740,24,27.002434299018134
3745,24,25.806846671455638
3748,24,24.629506815429785
3750,24,30.827559669407833
3753,24,35.21194286119058
3759,23,39.81913918582939
3765,22,18.374354811785718
3766,23,21.65482150208811
3769,24,26.859107094648763
3770,24,33.31512168522746
3778,24,38.10689581185008
3789,24,30.527222776777027
3790,24,30.599411806548982
3794,22,8.713853755851598
3801,24,28.947549181777415
3812,19,7.561877906029356
3820,4,0.7598766120046551
3828,24,25.191747072974273
3833,20,12.568151578285843
3836,16,8.306723655645364
3838,19,12.171037187764908
3843,24,35.84899670772703
3844,15,14.441158138785621
3848,11,9.19594241548441
3855,23,12.015579741172933
3856,24,23.449331084415327
3863,12,3.1010421623126203
3866,24,30.73844695995433
3873,24,24.739228429958505
3874,24,23.85663669611676
3876,24,33.94314073450811
3877,24,19.723135961043194
3888,24,37.98700629290988
3893,24,23.977139417381366
3898,18,12.747593186065641
3903,20,12.613070990743111
3905,24,35.36899484645286
3914,22,19.127836351669643
3919,24,26.679827608357673
3930,18,5.494736827698988
3938,24,30.71639715847182
3941,24,31.946263451110923
3942,24,25.73992113751092
3946,24,25.656356333284798
3958,24,29.692800093928113
3960,24,29.52828056568929
3961,22,25.463218645888336
3967,16,9.592913552758286
3973,24,20.904487900771834
3987,9,1.9318689170701575
3997,24,28.365592212386463
3999,24,19.313574808448244
4005,24,20.346561168733814
4006,24,24.974864517947058
4008,24,12.11395077209468
4013,19,9.008155684032317
4017,24,16.66310823572875
4019,24,30.134133217263056
4020,24,42.52336761899428
4022,24,28.888721745526116
4027,23,15.19028115748123
4032,24,31.946058697931026
4033,23,11.125394622929322
4039,22,14.52275048870503
4046,24,25.571559017206372
4047,24,25.06167177266179
4049,24,47.39569284905455
4050,24,22.176951093144986
4052,24,32.52241519943916
4054,24,19.772300675163063
4062,24,21.46490099271941
4069,24,23.04507799902212
4070,24,26.76714950498497
4076,10,2.8620883931241448
4082,24,25.824062496213323
4083,15,13.013888298660602
4087,23,13.723963934370294
4089,24,34.835654039471756
4096,24,27.521569643786908
4104,24,22.445772997257023
4105,24,37.66254218705002
4107,24,25.811226457048125
4108,24,27.1727550532467
4111,19,8.050294535880507
4114,24,22.25020182674248
4125,6,1.2137382487173625
4126,10,3.4274020573430035
4144,5,1.4475468124743376
4145,24,40.24046043437529
4149,24,35.33562245622072
4154,24,29.93788062066807
4163,22,9.122911362471166
4178,24,25.133393414839833
4180,24,24.489942115736266
4182,24,27.475979523171063
4183,24,37.6609479178205
4186,24,28.61966820206664
4187,24,35.584677471719104
4198,17,11.207288333630594
4202,24,25.12091134612714
4203,24,28.521784755203928
4208,22,9.76125824500701
4209,24,26.440195187305445
4210,24,41.69950012122776
4212,24,30.70876685796808
4217,24,26.195242202317566
4218,18,8.718780893327253
4222,24,23.690078370516684
4225,18,5.920918161078646
4226,24,26.815010804750255
4232,24,28.954530475973616
4233,20,8.715036658623672
4239,24,35.26211166773322
4240,24,34.87328288176382
4241,22,15.975143468169744
4242,24,22.912556392019923
4243,24,26.08336812898055
4245,24,31.964681297678702
4256,17,18.633224698349697
4257,24,25.02424251537076
4260,24,30.64137383615829
4262,24,36.52094532662242
4266,24,25.575635562775002
4270,24,30.560358211800512
4271,23,26.34821057774351
4272,24,30.755762708390826
4278,23,18.17903185625347
4279,24,41.60634572243772
4290,22,15.22265110127194
4292,18,6.54238764504501
4294,9,3.477217582474165
4295,16,7.415009736133926
4296,24,18.665462402962497
4299,24,26.233606141799612
4307,19,19.885322823966575
4320,22,27.71551904798995
4325,17,5.306659815382171
4331,24,25.118701348063322
4333,24,28.62730118932772
4334,23,18.419782713037584
4336,21,16.71261518683672
4343,24,21.471776283365482
