original_path,filename,extension,type,purpose,size_bytes,sha256,experiment_association,schema_or_arrays,last_write_utc,copied,evidence_excluded
artifacts/availprobe_SEQ-01-S44-V0904_on1016.csv,availprobe_SEQ-01-S44-V0904_on1016.csv,.csv,other,unclassified,481,1272f491de53c365dbe830b265a9479bfab35c24411bdc00e691674770680e2a,component_family:seq;team_a:exp_025,columns=ckpt|panel|mode|n_zero_pos|rmsle|rmsle_cal|offset|mean_z|std_z|var_vs_base|corr_vs_base|d_cal,1786641028111704400,no,no
artifacts/availprobe_SEQ-01-S44-V1016_on1016.csv,availprobe_SEQ-01-S44-V1016_on1016.csv,.csv,other,unclassified,477,abf2b52ca4098a0749c73795da5da15f6a85c04150b03ea40d5a7feb1427920f,component_family:seq;team_a:exp_025,columns=ckpt|panel|mode|n_zero_pos|rmsle|rmsle_cal|offset|mean_z|std_z|var_vs_base|corr_vs_base|d_cal,1786641109426457300,no,no
artifacts/availprobe_SEQ-01C-S42-V0904_on1016.csv,availprobe_SEQ-01C-S42-V0904_on1016.csv,.csv,other,unclassified,480,e02792ad9489d62aff5e1fd3fa7bb4687149434e881f5d0a939d7b5e09461769,component_family:seq;team_a:exp_025,columns=ckpt|panel|mode|n_zero_pos|rmsle|rmsle_cal|offset|mean_z|std_z|var_vs_base|corr_vs_base|d_cal,1786640987191290800,no,no
artifacts/availprobe_SEQ-03A-A25-S42-V1016_on1016.csv,availprobe_SEQ-03A-A25-S42-V1016_on1016.csv,.csv,other,unclassified,515,54c25897e85e8afc1744c0db16ddd2d29d197e4d1889cfd1389627aaaaf6863c,component_family:seq;team_a:exp_025,columns=ckpt|panel|mode|aug|n_zero_pos|rmsle|rmsle_cal|offset|mean_z|std_z|var_vs_base|corr_vs_base|d_cal,1786662834348055800,no,no
artifacts/availprobe_SEQ-03A-B-S42-V1016_on1016.csv,availprobe_SEQ-03A-B-S42-V1016_on1016.csv,.csv,other,unclassified,511,394652fa61533602bf6c3a190dbb409410ba9979e3119a5814bca63918ee0b50,component_family:seq;team_a:exp_025,columns=ckpt|panel|mode|aug|n_zero_pos|rmsle|rmsle_cal|offset|mean_z|std_z|var_vs_base|corr_vs_base|d_cal,1786656100010212000,no,no
artifacts/availprobe_SEQ-03A-BASE-S42-V1016_on1016.csv,availprobe_SEQ-03A-BASE-S42-V1016_on1016.csv,.csv,other,unclassified,501,4f13eede3c6ba10b69cbb7b1382acdf748f070574d0f77cdd3668dc714d995f0,component_family:seq;team_a:exp_025,columns=ckpt|panel|mode|aug|n_zero_pos|rmsle|rmsle_cal|offset|mean_z|std_z|var_vs_base|corr_vs_base|d_cal,1786650838191759300,no,no
artifacts/availprobe_SEQ-D3A-BASE-S42-V1016_on1016.csv,availprobe_SEQ-D3A-BASE-S42-V1016_on1016.csv,.csv,other,unclassified,501,47bbb6c0e69c647a9e0d84569dc64c63c9e45a77047facdf33feedf2ec4908d1,component_family:seq;team_a:exp_025,columns=ckpt|panel|mode|aug|n_zero_pos|rmsle|rmsle_cal|offset|mean_z|std_z|var_vs_base|corr_vs_base|d_cal,1787034394533938200,no,no
artifacts/availprobe_SEQ-D3A-BASE-S43-V0918_on0918.csv,availprobe_SEQ-D3A-BASE-S43-V0918_on0918.csv,.csv,other,unclassified,507,91125b1b0d7fd98f5d3f12f63363357174562f4c067d32d38cf88d8fe9901920,component_family:seq;team_a:exp_025,columns=ckpt|panel|mode|aug|n_zero_pos|rmsle|rmsle_cal|offset|mean_z|std_z|var_vs_base|corr_vs_base|d_cal,1787139619463219900,no,no
artifacts/availprobe_SEQ-D3A-G1-BASE-S43-V1016_on1016.csv,availprobe_SEQ-D3A-G1-BASE-S43-V1016_on1016.csv,.csv,other,unclassified,512,72a4e97e63c090be7c509178c64266475851a55596784356b7fe372915560de7,component_family:seq;team_a:exp_025,columns=ckpt|panel|mode|aug|n_zero_pos|rmsle|rmsle_cal|offset|mean_z|std_z|var_vs_base|corr_vs_base|d_cal,1787157175000000000,no,no
artifacts/availprobe_SEQ-D3A-G1-S43-V1016_on1016.csv,availprobe_SEQ-D3A-G1-S43-V1016_on1016.csv,.csv,other,unclassified,501,a2e4302dff85a33ed2ee0760c243b619679a1f63f05318f4665213fd9de157b2,component_family:seq;team_a:exp_025,columns=ckpt|panel|mode|aug|n_zero_pos|rmsle|rmsle_cal|offset|mean_z|std_z|var_vs_base|corr_vs_base|d_cal,1787157289000000000,no,no
artifacts/availprobe_SEQ-D3A-G2-BASE-S44-V1016_on1016.csv,availprobe_SEQ-D3A-G2-BASE-S44-V1016_on1016.csv,.csv,other,unclassified,514,5086c4c9179181bfefb8a249dd334409004a0e24cc188967428485b688c6ab81,component_family:seq;team_a:exp_025,columns=ckpt|panel|mode|aug|n_zero_pos|rmsle|rmsle_cal|offset|mean_z|std_z|var_vs_base|corr_vs_base|d_cal,1787155540000000000,no,no
artifacts/availprobe_SEQ-D3A-G2-S44-V1016_on1016.csv,availprobe_SEQ-D3A-G2-S44-V1016_on1016.csv,.csv,other,unclassified,502,4f6636503b2b35056c611f5d4aef990e4373ee2c0d9e5bda880a0df87a8ecac8,component_family:seq;team_a:exp_025,columns=ckpt|panel|mode|aug|n_zero_pos|rmsle|rmsle_cal|offset|mean_z|std_z|var_vs_base|corr_vs_base|d_cal,1787155652000000000,no,no
artifacts/availprobe_SEQ-D3A-S42-V1016_on1016.csv,availprobe_SEQ-D3A-S42-V1016_on1016.csv,.csv,other,unclassified,494,be0c00052c6c72fe4d94953d41c6712f97119e16e8d085474911629f250cd91a,component_family:seq;team_a:exp_025,columns=ckpt|panel|mode|aug|n_zero_pos|rmsle|rmsle_cal|offset|mean_z|std_z|var_vs_base|corr_vs_base|d_cal,1787035193889097100,no,no
artifacts/availprobe_SEQ-D3A-S43-V0918_on0918.csv,availprobe_SEQ-D3A-S43-V0918_on0918.csv,.csv,other,unclassified,502,8187742138e07df4caa63f87838f624e1211a0f256e113cef6df0ab9c8cf2179,component_family:seq;team_a:exp_025,columns=ckpt|panel|mode|aug|n_zero_pos|rmsle|rmsle_cal|offset|mean_z|std_z|var_vs_base|corr_vs_base|d_cal,1787139837664964500,no,no
artifacts/BLOCK4_SAF_fold_20250904.npz,BLOCK4_SAF_fold_20250904.npz,.npz,fold_artifact,unclassified,10174616,f4c439ba7531adbe1dc7fbedabe781ac8b1a74c8245c13d511412f39be9ab6b6,team_a:exp_039,"arrays=uid:(188518,):int64|y:(188518,):float32|activity:(188518,):int8|z_base:(188518,):float32|q:(188518,):float32|q_seed:(3, 188518):float32|nu_c:(3, 188518):float32|nu_f:(3, 188518):float32|nu_shuf:(3, 188518):float32|w180:(188518,):float32|rec:(188518,):float32",1787307204689257900,no,no
artifacts/BLOCK4_SAF_fold_20250918.npz,BLOCK4_SAF_fold_20250918.npz,.npz,fold_artifact,unclassified,10304634,35f29cec48a4a18066265219d36e87a2b295ea95acb843047cce373e093db8de,team_a:exp_039,"arrays=uid:(191025,):int64|y:(191025,):float32|activity:(191025,):int8|z_base:(191025,):float32|q:(191025,):float32|q_seed:(3, 191025):float32|nu_c:(3, 191025):float32|nu_f:(3, 191025):float32|nu_shuf:(3, 191025):float32|w180:(191025,):float32|rec:(191025,):float32",1787307521837702100,no,no
artifacts/BLOCK4_SAF_fold_20251002.npz,BLOCK4_SAF_fold_20251002.npz,.npz,fold_artifact,unclassified,10436049,c91369206b0f8e20e281772d7ad0a263e70dae01ebaa6141e4155dbb539236fc,team_a:exp_039,"arrays=uid:(193694,):int64|y:(193694,):float32|activity:(193694,):int8|z_base:(193694,):float32|q:(193694,):float32|q_seed:(3, 193694):float32|nu_c:(3, 193694):float32|nu_f:(3, 193694):float32|nu_shuf:(3, 193694):float32|w180:(193694,):float32|rec:(193694,):float32",1787307908812945400,no,no
artifacts/BLOCK4_SAF_fold_20251016.npz,BLOCK4_SAF_fold_20251016.npz,.npz,fold_artifact,unclassified,10626232,576e59bf34bd386d5f3b72d3ace2bdf6678ea15fc8ea7661ffd326fa9333c5ae,team_a:exp_039,"arrays=uid:(197379,):int64|y:(197379,):float32|activity:(197379,):int8|z_base:(197379,):float32|q:(197379,):float32|q_seed:(3, 197379):float32|nu_c:(3, 197379):float32|nu_f:(3, 197379):float32|nu_shuf:(3, 197379):float32|w180:(197379,):float32|rec:(197379,):float32",1787308379013570000,no,no
artifacts/BLOCK4_SAF_test_raw.npz,BLOCK4_SAF_test_raw.npz,.npz,test_prediction,test_prediction,12927670,658bb6435b35fbe445ecd9cef9faa4376fd62282f6b158205c3496591be465a2,team_a:exp_039,"arrays=uid:(250000,):int64|z_base:(250000,):float32|q:(250000,):float32|q_seed:(3, 250000):float32|nu_c:(3, 250000):float32|nu_f:(3, 250000):float32|nu_shuf:(3, 250000):float32|w180:(250000,):float32|rec:(250000,):float32",1787308991354996200,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/aggregation_mc_audit.json,aggregation_mc_audit.json,.json,other,unclassified,10236,ea06e6c544aeaf4f2bcd1de4e96ebd57dc7cf0f19b562d1acdbb40460dcca1b3,component_family:btyd;team_a:exp_047,keys=cases|fallback_tolerance|fallback_tolerance_applicable|quadrature_nodes|s2_cache|s2_cache_sha256|status,1787501616972923100,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/baseline_manifest.json,baseline_manifest.json,.json,manifest,unclassified,3305,39262e15bbbae8af39c5d62b9db080f6e51223830388ee0f6e4b816e53ed7ae2,component_family:btyd;team_a:exp_047,keys=components|fold_cal|fold_sizes|prediction_sha256|row_keys_sha256|status|target_sha256|tolerance|wcv|weights,1787501330846720600,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/config.json,config.json,.json,other,unclassified,1637,2db1f7d549ad74879f62b6c6f31b7c11c5cc6bbe2de1d6399be2e7a232fad64a,component_family:btyd;team_a:exp_047,keys=aggregation|bgnbd|blend_grid|count_cap|crossfit|event|experiment_id|experiment_number|first_day_event_time|fold_weights|folds|forbidden|horizon_days|monetary|optimizer|optimizer_bounds_log|optimizer_starts|origin|prefix|seed|seed_source|split|stability_gates|tie_tolerance,1787501326995605600,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/data_event_audit.json,data_event_audit.json,.json,other,unclassified,826,51158531ea73131dbaa5dfa56b5f1fbf790556f44300bd4123ea1cb65bfa3f6e,component_family:btyd;team_a:exp_047,keys=date_max|date_min|duplicate_user_days|event_unit|mismatches|positive_counts|primary_event_unchanged|rows|to_ord_semantics|users,1787501334596544000,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/fit_20250904_donor0.json,fit_20250904_donor0.json,.json,other,unclassified,3423,aac6139706d41b54f9cfca055ee6b3f3bd9bf08c66d2966f5447841319b468fd,component_family:btyd;team_a:exp_047,keys=T|best_start_index|donor_group|fold|input_summary_sha256|log_likelihood|log_parameter_spread|max_log_parameter_spread|mean_nll_spread|n_unique_summaries|n_users|parameters|recipient_group|stability_thresholds|stable|starts|x_distribution,1787501338461881200,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/fit_20250904_donor1.json,fit_20250904_donor1.json,.json,other,unclassified,3435,b3b8f9014e6ead717a36c46a2ee1a273931d9c7bd7e9c3e4cfa8be75cccd78df,component_family:btyd;team_a:exp_047,keys=T|best_start_index|donor_group|fold|input_summary_sha256|log_likelihood|log_parameter_spread|max_log_parameter_spread|mean_nll_spread|n_unique_summaries|n_users|parameters|recipient_group|stability_thresholds|stable|starts|x_distribution,1787501346979795700,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/fit_20250918_donor0.json,fit_20250918_donor0.json,.json,other,unclassified,3433,3ef254f7820a868068d45b2a269fc937e56d0eb2ffad3e07b2531dea2cfa738f,component_family:btyd;team_a:exp_047,keys=T|best_start_index|donor_group|fold|input_summary_sha256|log_likelihood|log_parameter_spread|max_log_parameter_spread|mean_nll_spread|n_unique_summaries|n_users|parameters|recipient_group|stability_thresholds|stable|starts|x_distribution,1787501363631225300,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/fit_20250918_donor1.json,fit_20250918_donor1.json,.json,other,unclassified,3425,83eeb9939bdcdbc800735948a6948c04e84126ecadd3d9a0e504fd3f8507e79d,component_family:btyd;team_a:exp_047,keys=T|best_start_index|donor_group|fold|input_summary_sha256|log_likelihood|log_parameter_spread|max_log_parameter_spread|mean_nll_spread|n_unique_summaries|n_users|parameters|recipient_group|stability_thresholds|stable|starts|x_distribution,1787501373223285600,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/fit_20251002_donor0.json,fit_20251002_donor0.json,.json,other,unclassified,3431,a624de383d53938a27e7f4b11ecf8e480b56d6c8bfab9a2e8538c75666865327,component_family:btyd;team_a:exp_047,keys=T|best_start_index|donor_group|fold|input_summary_sha256|log_likelihood|log_parameter_spread|max_log_parameter_spread|mean_nll_spread|n_unique_summaries|n_users|parameters|recipient_group|stability_thresholds|stable|starts|x_distribution,1787501387759040100,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/fit_20251002_donor1.json,fit_20251002_donor1.json,.json,other,unclassified,3427,5072f8e3517f5f4484007c2a7d9c4a36bbb96d941bf8807da9dddfdbf72c878f,component_family:btyd;team_a:exp_047,keys=T|best_start_index|donor_group|fold|input_summary_sha256|log_likelihood|log_parameter_spread|max_log_parameter_spread|mean_nll_spread|n_unique_summaries|n_users|parameters|recipient_group|stability_thresholds|stable|starts|x_distribution,1787501397393867800,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/fit_20251016_donor0.json,fit_20251016_donor0.json,.json,other,unclassified,3420,7789579e4b8f4d75aa720876d936a73c264cd96e316a14e004cffd8aa488793d,component_family:btyd;team_a:exp_047,keys=T|best_start_index|donor_group|fold|input_summary_sha256|log_likelihood|log_parameter_spread|max_log_parameter_spread|mean_nll_spread|n_unique_summaries|n_users|parameters|recipient_group|stability_thresholds|stable|starts|x_distribution,1787501413346413400,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/fit_20251016_donor1.json,fit_20251016_donor1.json,.json,other,unclassified,3425,b48e60ed4639e6e07120e79ad5ff70ed6033a644839871e741f7d7225724be8a,component_family:btyd;team_a:exp_047,keys=T|best_start_index|donor_group|fold|input_summary_sha256|log_likelihood|log_parameter_spread|max_log_parameter_spread|mean_nll_spread|n_unique_summaries|n_users|parameters|recipient_group|stability_thresholds|stable|starts|x_distribution,1787501423456094000,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/leakage_audit.json,leakage_audit.json,.json,other,unclassified,2698,5660a21493a2d0679771b4befddce0d90b5fd9d7ba61d806cdd783dc15ee0423,component_family:btyd;team_a:exp_047,keys=folds|no_rows_after_cutoff|origin|stable_user_group_across_folds|target_used_for_fitting|test_or_submission_paths_touched,1787501441504854600,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/leakage_audit_final.json,leakage_audit_final.json,.json,other,unclassified,3759,d1db53a0d9a83184363f01b1862037b0a64e71893940fd8f95a2a9208ed98e9c,component_family:btyd;team_a:exp_047,keys=folds|no_rows_after_cutoff|origin|stable_user_group_across_folds|target_used_for_fitting|test_or_submission_paths_touched|touched_read_paths,1787501632696096300,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/oof_raw.npz,oof_raw.npz,.npz,oof_prediction,out_of_fold_prediction,29401312,754d930b2347beb400b947c416cf56cc036f0b80c35ea039402432263b89d6af,component_family:btyd;team_a:exp_047,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|y:(770616,):float64|z_strongest:(770616,):float64|x:(770616,):int32|t_x:(770616,):int32|T:(770616,):int32|group:(770616,):int8|p_alive:(770616,):float32|expected_count_30:(770616,):float32|mu_u:(770616,):float32|sigma_population:(770616,):float32|z_btyd:(770616,):float64|hash_side:(770616,):uint64|actual_count_30:(770616,):int16|rec_buy:(770616,):float32|w180_days_buy:(770616,):float32",1787501440746504200,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/pmf_20250904.npz,pmf_20250904.npz,.npz,other,unclassified,18966087,a7cabd330520e507255ef9dc759ab43c963f6f1d6ce7d7041d8d6755a5381a6a,component_family:btyd;team_a:exp_047,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|q:(188518, 31):float32",1787501354586853100,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/pmf_20250918.npz,pmf_20250918.npz,.npz,other,unclassified,19378069,d9dc5203cb8e18fa6bd3593005ba284078bf714c1118c7e5addbbd51f95adf9e,component_family:btyd;team_a:exp_047,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|q:(191025, 31):float32",1787501380890503500,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/pmf_20251002.npz,pmf_20251002.npz,.npz,other,unclassified,19809123,e748bd87e5f5ab10a04bfff27ba5d32d9bad4a65bc3a2dbdcc59841fa12a0025,component_family:btyd;team_a:exp_047,"arrays=user_id:(193694,):int64|cutoff:(193694,):<U10|q:(193694, 31):float32",1787501405274208300,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/pmf_20251016.npz,pmf_20251016.npz,.npz,other,unclassified,20228821,0cdee2a5dd925a786418a055d689720e8b86435e2901cc9754e9f18e7e72222b,component_family:btyd;team_a:exp_047,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|q:(197379, 31):float32",1787501431383493300,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/reanalysis_audit.json,reanalysis_audit.json,.json,other,unclassified,346,ebe07685f3d15cb41a6031b83bfd621b3960cc0d35cd653f083a23ff3b09147e,component_family:btyd;team_a:exp_047,keys=oof_sha256|reproduced_summary_sha256|source|status|summary_sha256,1787501632693097700,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/rfm_20250904.npz,rfm_20250904.npz,.npz,other,unclassified,3954513,1ec1998c62db14c8ed16052bdbb0fa5de0e32cea8bc8a59a7b93059f9ccf6fa2,component_family:btyd;team_a:exp_047,"arrays=user_id:(250000,):int64|x:(250000,):int32|t_x:(250000,):int32|sum_log_gmv:(250000,):float64|sum_sq_log_gmv:(250000,):float64|group:(250000,):int8|T:(250000,):int32",1787501335513537600,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/rfm_20250918.npz,rfm_20250918.npz,.npz,other,unclassified,4003503,c8e3953ca1199408482a711942bd145b763e86040d684e308387cdce4047b865,component_family:btyd;team_a:exp_047,"arrays=user_id:(250000,):int64|x:(250000,):int32|t_x:(250000,):int32|sum_log_gmv:(250000,):float64|sum_sq_log_gmv:(250000,):float64|group:(250000,):int8|T:(250000,):int32",1787501359867277500,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/rfm_20251002.npz,rfm_20251002.npz,.npz,other,unclassified,4049688,872907e9b04dc72bfcfdb350f357dbca83197a6635b584a4b145ddf4b8832f13,component_family:btyd;team_a:exp_047,"arrays=user_id:(250000,):int64|x:(250000,):int32|t_x:(250000,):int32|sum_log_gmv:(250000,):float64|sum_sq_log_gmv:(250000,):float64|group:(250000,):int8|T:(250000,):int32",1787501384893620800,no,no
artifacts/BTYD_DAY_BGNBD_EXP047_V2/rfm_20251016.npz,rfm_20251016.npz,.npz,other,unclassified,4096981,dbebc9818dad65bf434c68e3cf4961516527690ff08797b1b7acd377a46e9193,component_family:btyd;team_a:exp_047,"arrays=user_id:(250000,):int64|x:(250000,):int32|t_x:(250000,):int32|sum_log_gmv:(250000,):float64|sum_sq_log_gmv:(250000,):float64|group:(250000,):int8|T:(250000,):int32",1787501409981626900,no,no
artifacts/BTYD_STABLE_EXP051/aggregation_mc_audit.json,aggregation_mc_audit.json,.json,other,unclassified,10236,ea06e6c544aeaf4f2bcd1de4e96ebd57dc7cf0f19b562d1acdbb40460dcca1b3,component_family:btyd;team_a:exp_051,keys=cases|fallback_tolerance|fallback_tolerance_applicable|quadrature_nodes|s2_cache|s2_cache_sha256|status,1787517343833214900,no,no
artifacts/BTYD_STABLE_EXP051/baseline_manifest.json,baseline_manifest.json,.json,manifest,unclassified,3305,39262e15bbbae8af39c5d62b9db080f6e51223830388ee0f6e4b816e53ed7ae2,component_family:btyd;team_a:exp_051,keys=components|fold_cal|fold_sizes|prediction_sha256|row_keys_sha256|status|target_sha256|tolerance|wcv|weights,1787517237225256700,no,no
artifacts/BTYD_STABLE_EXP051/config.json,config.json,.json,other,unclassified,1883,9b22fe14bb9733478f5302eeb048d25b6de5ae65ec2999217d4558c67a00c77b,component_family:btyd;team_a:exp_051,keys=aggregation|bgnbd|blend_grid|count_cap|crossfit|event|experiment_id|experiment_number|first_day_event_time|fold_weights|folds|forbidden|horizon_days|monetary|optimizer|optimizer_bounds_log|optimizer_policy_id|optimizer_starts|origin|predictive_stability_gates|prefix|seed|seed_source|split|stability_gates|tie_tolerance,1787517233609904200,no,no
artifacts/BTYD_STABLE_EXP051/data_event_audit.json,data_event_audit.json,.json,other,unclassified,826,51158531ea73131dbaa5dfa56b5f1fbf790556f44300bd4123ea1cb65bfa3f6e,component_family:btyd;team_a:exp_051,keys=date_max|date_min|duplicate_user_days|event_unit|mismatches|positive_counts|primary_event_unchanged|rows|to_ord_semantics|users,1787517240126553700,no,no
artifacts/BTYD_STABLE_EXP051/fit_20250904_donor0.json,fit_20250904_donor0.json,.json,other,unclassified,5406,7ccd0f06097d9dc3ec5475e4fd00837b313c173eaa2fd1569113acddcc2c3fdf,component_family:btyd;team_a:exp_051,keys=T|best_start_index|donor_group|fold|input_summary_sha256|log_likelihood|log_parameter_spread|max_gradient_norm|max_log_parameter_spread|mean_nll_spread|n_unique_summaries|n_users|parameters|policy_id|recipient_group|stability_thresholds|stable|starts|x_distribution,1787517242714945800,no,no
artifacts/BTYD_STABLE_EXP051/fit_20250904_donor1.json,fit_20250904_donor1.json,.json,other,unclassified,5478,f58c02cc10e13c072fb12b11db26821f2cf81deb0e92fca480e33e61e242b35b,component_family:btyd;team_a:exp_051,keys=T|best_start_index|donor_group|fold|input_summary_sha256|log_likelihood|log_parameter_spread|max_gradient_norm|max_log_parameter_spread|mean_nll_spread|n_unique_summaries|n_users|parameters|policy_id|recipient_group|stability_thresholds|stable|starts|x_distribution,1787517250644967100,no,no
artifacts/BTYD_STABLE_EXP051/fit_20250918_donor0.json,fit_20250918_donor0.json,.json,other,unclassified,5457,c616cc642072864b37a643c4d6962eaa53c77971cb2e084874494fdb1f6169d9,component_family:btyd;team_a:exp_051,keys=T|best_start_index|donor_group|fold|input_summary_sha256|log_likelihood|log_parameter_spread|max_gradient_norm|max_log_parameter_spread|mean_nll_spread|n_unique_summaries|n_users|parameters|policy_id|recipient_group|stability_thresholds|stable|starts|x_distribution,1787517264253598100,no,no
artifacts/BTYD_STABLE_EXP051/fit_20250918_donor1.json,fit_20250918_donor1.json,.json,other,unclassified,5445,d6733f71dadc39ee8f67e31c3e24a6cb3c440533723b0be9cfec8565d9235447,component_family:btyd;team_a:exp_051,keys=T|best_start_index|donor_group|fold|input_summary_sha256|log_likelihood|log_parameter_spread|max_gradient_norm|max_log_parameter_spread|mean_nll_spread|n_unique_summaries|n_users|parameters|policy_id|recipient_group|stability_thresholds|stable|starts|x_distribution,1787517272651353600,no,no
artifacts/BTYD_STABLE_EXP051/fit_20251002_donor0.json,fit_20251002_donor0.json,.json,other,unclassified,5482,8a70eb45889b7ef2d0e5ff2620febda5f9fd5c2bf09e73d75f9a1f254a2712af,component_family:btyd;team_a:exp_051,keys=T|best_start_index|donor_group|fold|input_summary_sha256|log_likelihood|log_parameter_spread|max_gradient_norm|max_log_parameter_spread|mean_nll_spread|n_unique_summaries|n_users|parameters|policy_id|recipient_group|stability_thresholds|stable|starts|x_distribution,1787517287443870800,no,no
artifacts/BTYD_STABLE_EXP051/fit_20251002_donor1.json,fit_20251002_donor1.json,.json,other,unclassified,5421,b871e8a2268b14a010e6c264216a891c70a195512c06d5d88712ec70234a0eee,component_family:btyd;team_a:exp_051,keys=T|best_start_index|donor_group|fold|input_summary_sha256|log_likelihood|log_parameter_spread|max_gradient_norm|max_log_parameter_spread|mean_nll_spread|n_unique_summaries|n_users|parameters|policy_id|recipient_group|stability_thresholds|stable|starts|x_distribution,1787517296802713900,no,no
