original_path,filename,extension,type,purpose,size_bytes,sha256,experiment_association,schema_or_arrays,last_write_utc,copied,evidence_excluded
data/processed/BLOCK4_SAF_future_20250612.parquet,BLOCK4_SAF_future_20250612.parquet,.parquet,dataset,source_or_derived_dataset,1139501,099fd80dbfe41a1a1b85fe949b28eaa499af7768b7cd17ad4d3fb8f0db191388,team_a:exp_039,rows=207708;row_groups=3;columns=user_id|activity|y,1787306696587220800,no,no
data/processed/BLOCK4_SAF_future_20250619.parquet,BLOCK4_SAF_future_20250619.parquet,.parquet,dataset,source_or_derived_dataset,1150282,0261eac3976c27202046a2341dbc06936ac5dc5a6c2063cf64b8f92e283b5a00,team_a:exp_039,rows=208343;row_groups=3;columns=user_id|activity|y,1787306696638533200,no,no
data/processed/BLOCK4_SAF_future_20250626.parquet,BLOCK4_SAF_future_20250626.parquet,.parquet,dataset,source_or_derived_dataset,1159618,87092439aef6665e1baee8b25d094d6b2b2c9a2fe99a13eb2339d9b5ac6e0942,team_a:exp_039,rows=209075;row_groups=3;columns=user_id|activity|y,1787306696688284600,no,no
data/processed/BLOCK4_SAF_future_20250703.parquet,BLOCK4_SAF_future_20250703.parquet,.parquet,dataset,source_or_derived_dataset,1170282,888296df6d329636e12a187ec7f846505b27381c513339a3aaaa8ec6ad399cf7,team_a:exp_039,rows=209988;row_groups=3;columns=user_id|activity|y,1787306696736951200,no,no
data/processed/BLOCK4_SAF_future_20250706.parquet,BLOCK4_SAF_future_20250706.parquet,.parquet,dataset,source_or_derived_dataset,1176497,06ced7fedd3be550e3f37b9fe0395aee7ca0ab78db91b46a4746958500520bed,team_a:exp_039,rows=210639;row_groups=3;columns=user_id|activity|y,1787306696782818800,no,no
data/processed/BLOCK4_SAF_future_20250710.parquet,BLOCK4_SAF_future_20250710.parquet,.parquet,dataset,source_or_derived_dataset,1182183,8a597c7bf5742860324b74293a6dd7c599586fcb620c2acf4b88bab6bc1b4e8c,team_a:exp_039,rows=211238;row_groups=3;columns=user_id|activity|y,1787306696827331800,no,no
data/processed/BLOCK4_SAF_future_20250717.parquet,BLOCK4_SAF_future_20250717.parquet,.parquet,dataset,source_or_derived_dataset,1196455,a134c09526445a0ddf4046b3360b246c47362cee40f7f3563e65c2bbeaec6106,team_a:exp_039,rows=212553;row_groups=3;columns=user_id|activity|y,1787306696874820900,no,no
data/processed/BLOCK4_SAF_future_20250720.parquet,BLOCK4_SAF_future_20250720.parquet,.parquet,dataset,source_or_derived_dataset,1218494,5f334b5da5a7c8f9376933bae0a5668685e5f5e098d46a06a238614aa0865d1b,team_a:exp_039,rows=213385;row_groups=3;columns=user_id|activity|y,1787306696920778600,no,no
data/processed/BLOCK4_SAF_future_20250724.parquet,BLOCK4_SAF_future_20250724.parquet,.parquet,dataset,source_or_derived_dataset,1214943,6b9da8d97abbd4fc5db5a12b0f5b5fb68e0252fd926b38b8f1aff8420d216d31,team_a:exp_039,rows=214090;row_groups=3;columns=user_id|activity|y,1787306696969365200,no,no
data/processed/BLOCK4_SAF_future_20250731.parquet,BLOCK4_SAF_future_20250731.parquet,.parquet,dataset,source_or_derived_dataset,1234795,32238ab52f834d7dc0691e979cd89965884b924047de89da33af0ef414b3cc70,team_a:exp_039,rows=215521;row_groups=3;columns=user_id|activity|y,1787306697016195800,no,no
data/processed/BLOCK4_SAF_future_20250803.parquet,BLOCK4_SAF_future_20250803.parquet,.parquet,dataset,source_or_derived_dataset,1241473,14d360f2e529d4231616042a8c632507d8b54f0a77ec12978b24b588192e5a82,team_a:exp_039,rows=216088;row_groups=3;columns=user_id|activity|y,1787306697064437700,no,no
data/processed/BLOCK4_SAF_future_20250805.parquet,BLOCK4_SAF_future_20250805.parquet,.parquet,dataset,source_or_derived_dataset,1244526,9dbfc0ce71ee90585048ca5e514ff6e34059cb915480932749bdf191e336c223,team_a:exp_039,rows=216510;row_groups=3;columns=user_id|activity|y,1787306697121957200,no,no
data/processed/BLOCK4_SAF_future_20250807.parquet,BLOCK4_SAF_future_20250807.parquet,.parquet,dataset,source_or_derived_dataset,1243964,9f3c2824f90f8357582ffd8dab50debf178171fbf2a66fc8484bf58191fc76ee,team_a:exp_039,rows=216651;row_groups=3;columns=user_id|activity|y,1787306697176984400,no,no
data/processed/BLOCK4_SAF_future_20250814.parquet,BLOCK4_SAF_future_20250814.parquet,.parquet,dataset,source_or_derived_dataset,1247687,cf18cda2c474b583dbd580ae6e6abad7c1a143b6c65b9a7b9eb212da0fc80dc2,team_a:exp_039,rows=218035;row_groups=3;columns=user_id|activity|y,1787306697230677200,no,no
data/processed/BLOCK4_SAF_future_20250817.parquet,BLOCK4_SAF_future_20250817.parquet,.parquet,dataset,source_or_derived_dataset,1251757,6e6cb8fe069dc35eb75bfc627932a94324c64ae6e924a7bc1ea9397c624e9ea2,team_a:exp_039,rows=218793;row_groups=3;columns=user_id|activity|y,1787306697284849700,no,no
data/processed/BLOCK4_SAF_future_20250819.parquet,BLOCK4_SAF_future_20250819.parquet,.parquet,dataset,source_or_derived_dataset,1253536,6e99244c55b1f65b724e316b2dbddd42dcef062612247c45877a4978d1badced,team_a:exp_039,rows=219167;row_groups=3;columns=user_id|activity|y,1787306697339170100,no,no
data/processed/BLOCK4_SAF_future_20250821.parquet,BLOCK4_SAF_future_20250821.parquet,.parquet,dataset,source_or_derived_dataset,1251714,46fa15c6c497fa93d37320e96ce2b1ee4aa3c47da1937967ea2afd9347d172f2,team_a:exp_039,rows=219447;row_groups=3;columns=user_id|activity|y,1787306697395504100,no,no
data/processed/BLOCK4_SAF_future_20250828.parquet,BLOCK4_SAF_future_20250828.parquet,.parquet,dataset,source_or_derived_dataset,1251892,290ec16d6bc5274fbef74845c493c1783266e59c224950cb25ca025e077f2b3a,team_a:exp_039,rows=220782;row_groups=3;columns=user_id|activity|y,1787306697451899300,no,no
data/processed/BLOCK4_SAF_future_20250902.parquet,BLOCK4_SAF_future_20250902.parquet,.parquet,dataset,source_or_derived_dataset,1259172,d53f9b8ea236203bdee261b9e8c904d68127d8448baa6f239264b9b071225d11,team_a:exp_039,rows=222054;row_groups=3;columns=user_id|activity|y,1787306697510382300,no,no
data/processed/BLOCK4_SAF_future_20250904.parquet,BLOCK4_SAF_future_20250904.parquet,.parquet,dataset,source_or_derived_dataset,1257957,2b4b3da34427369bca601cd9cec32e50ebb94f60af792629ca10c62c61fa3c61,team_a:exp_039,rows=222354;row_groups=3;columns=user_id|activity|y,1787306697565468800,no,no
data/processed/BLOCK4_SAF_future_20250911.parquet,BLOCK4_SAF_future_20250911.parquet,.parquet,dataset,source_or_derived_dataset,1273164,4bbb73e7699ee32b2226ce45263c265db6c5252eb18b262e261f00b1835c285b,team_a:exp_039,rows=223958;row_groups=3;columns=user_id|activity|y,1787306697617424200,no,no
data/processed/BLOCK4_SAF_future_20250916.parquet,BLOCK4_SAF_future_20250916.parquet,.parquet,dataset,source_or_derived_dataset,1290441,a14c156fbb8b509d378d3e55a4ad3028974d61845619b8d674e90713802fa7e6,team_a:exp_039,rows=225431;row_groups=3;columns=user_id|activity|y,1787306697666935400,no,no
data/processed/BLOCK4_SAF_future_20250918.parquet,BLOCK4_SAF_future_20250918.parquet,.parquet,dataset,source_or_derived_dataset,1291797,fe5915ea0e42cca730e3c788ad99aa6905b35427a7a90712e3bcaf52a98ae370,team_a:exp_039,rows=225764;row_groups=3;columns=user_id|activity|y,1787306697725065400,no,no
data/processed/BLOCK4_SAF_future_20250925.parquet,BLOCK4_SAF_future_20250925.parquet,.parquet,dataset,source_or_derived_dataset,1302530,de1c705891cdde61bcb9b55110ee5e44e79b26b9c14ca4eac4295b76134ba906,team_a:exp_039,rows=227577;row_groups=3;columns=user_id|activity|y,1787306697819843200,no,no
data/processed/BLOCK4_SAF_future_20251002.parquet,BLOCK4_SAF_future_20251002.parquet,.parquet,dataset,source_or_derived_dataset,1312836,8c14e6b4734562727c73c20a497374ca10192dbf357a74e93dd6f828d6b46b65,team_a:exp_039,rows=229319;row_groups=3;columns=user_id|activity|y,1787306697886947100,no,no
data/processed/BLOCK4_SAF_future_20251009.parquet,BLOCK4_SAF_future_20251009.parquet,.parquet,dataset,source_or_derived_dataset,1334858,33a0e7f2331f2f003a7b4ab3bcc44d82115a85b9959091c481f05549b7c1afab,team_a:exp_039,rows=231068;row_groups=3;columns=user_id|activity|y,1787306697949595900,no,no
data/processed/BLOCK4_SAF_future_20251016.parquet,BLOCK4_SAF_future_20251016.parquet,.parquet,dataset,source_or_derived_dataset,1335609,4d87cdf97de185c748fafdf83134fcbc60cf0cd2643f68086e15f517b8e95d9d,team_a:exp_039,rows=233152;row_groups=3;columns=user_id|activity|y,1787306698013761800,no,no
data/processed/BLOCK4_SAF_future_20251115.parquet,BLOCK4_SAF_future_20251115.parquet,.parquet,dataset,source_or_derived_dataset,1421802,3a68a28451f4c979d68313bcf8d3c6c58176cbd942332475bc19c600d5546ef6,team_a:exp_039,rows=250000;row_groups=3;columns=user_id|activity|y,1787306698074808200,no,no
data/processed/BLOCK4_SAF_future_20251215.parquet,BLOCK4_SAF_future_20251215.parquet,.parquet,dataset,source_or_derived_dataset,1422692,7429a4920a8c8a04abedeb5591ec9a12177aa45cb025435699e6bca53bd99d28,team_a:exp_039,rows=250000;row_groups=3;columns=user_id|activity|y,1787306698147396400,no,no
data/processed/BLOCK4_SAF_future_20260114.parquet,BLOCK4_SAF_future_20260114.parquet,.parquet,dataset,source_or_derived_dataset,1381852,3a7156951668b6fb9e492f3289c70a8b86f388536301bedc75a808e92fe263eb,team_a:exp_039,rows=250000;row_groups=3;columns=user_id|activity|y,1787306698206852500,no,no
data/processed/etx_ev_day_v1.npy,etx_ev_day_v1.npy,.npy,dataset,source_or_derived_dataset,61262140,c35e5b176c042a5ecc190399775e499825ab6f47b24997961f947a2215ca9fe6,component_family:etx,"array=etx_ev_day_v1:(30631006,):int16",1787172928054107300,no,no
data/processed/etx_ev_ptr_v1.npy,etx_ev_ptr_v1.npy,.npy,dataset,source_or_derived_dataset,2000136,2a8b1f92ec4e6d872edc2bc800d9c0d8d2e95665007352f5af4a77df106f08c3,component_family:etx,"array=etx_ev_ptr_v1:(250001,):int64",1787172928055700200,no,no
data/processed/etx_ev_x_v1.npy,etx_ev_x_v1.npy,.npy,dataset,source_or_derived_dataset,857668296,5047a8bee9a38c99354164bbe83171fbb32eeb42a33ee84668ad5d22344a05fd,component_family:etx,"array=etx_ev_x_v1:(30631006, 14):float16",1787172925541154200,no,no
data/processed/feat_20250213_L180.parquet,feat_20250213_L180.parquet,.parquet,dataset,source_or_derived_dataset,64771898,9b2287075f270d8714ce99943cfad1cdd0eb40f8293ceb1d643c636792acb431,unknown,rows=197871;row_groups=2;columns=user_id|w7_days_present|w7_days_search|w7_days_cat|w7_days_buy|w7_days_cart|w7_days_presence_only|w7_searches|w7_carts|w7_orders|w7_gmv|w7_gmv_cat|w7_gmv_max|w7_lgmv_mean|w7_lgmv_std|w14_days_present|w14_days_search|w14_days_cat|w14_days_buy|w14_days_cart|w14_days_presence_only|w14_searches|w14_carts|w14_orders|w14_gmv|w14_gmv_cat|w14_gmv_max|w14_lgmv_mean|w14_lgmv_std|w30_days_present|w30_days_search|w30_days_cat|w30_days_buy|w30_days_cart|w30_days_presence_only|w30_searches|w30_carts|w30_orders|w30_gmv|w30_gmv_cat|w30_gmv_max|w30_lgmv_mean|w30_lgmv_std|w60_days_present|w60_days_search|w60_days_cat|w60_days_buy|w60_days_cart|w60_days_presence_only|w60_searches|w60_carts|w60_orders|w60_gmv|w60_gmv_cat|w60_gmv_max|w60_lgmv_mean|w60_lgmv_std|w90_days_present|w90_days_search|w90_days_cat|w90_days_buy|w90_days_cart|w90_days_presence_only|w90_searches|w90_carts|w90_orders|w90_gmv|w90_gmv_cat|w90_gmv_max|w90_lgmv_mean|w90_lgmv_std|w180_days_present|w180_days_search|w180_days_cat|w180_days_buy|w180_days_cart|w180_days_presence_only|w180_searches|w180_carts|w180_orders|w180_gmv|w180_gmv_cat|w180_gmv_max|w180_lgmv_mean|w180_lgmv_std|rec_any|rec_search|rec_cart|rec_buy|rec_cat|gap_mean|gap_std|gap_max|buygap_mean|buygap_std|weekend_share|w7_aov|w7_gmv_per_day|w7_cart2ord|w7_srch2cart|w7_buyday_rate|w7_presence_rate|w7_ponly_share|w7_cat_gmv_share|w7_srch_per_day|w7_lgmv|w7_gmv30eq|w14_aov|w14_gmv_per_day|w14_cart2ord|w14_srch2cart|w14_buyday_rate|w14_presence_rate|w14_ponly_share|w14_cat_gmv_share|w14_srch_per_day|w14_lgmv|w14_gmv30eq|w30_aov|w30_gmv_per_day,1786441664003254900,no,no
data/processed/feat_20250401_LnormNone.parquet,feat_20250401_LnormNone.parquet,.parquet,dataset,source_or_derived_dataset,100166897,208bedd758eb0aef3119d3027878b883d49c2e94cf7ae15af98d9c8e25151d9a,unknown,rows=213021;row_groups=2;columns=user_id|w7_days_present|w7_days_search|w7_days_cat|w7_days_buy|w7_days_cart|w7_days_presence_only|w7_searches|w7_carts|w7_orders|w7_gmv|w7_gmv_cat|w7_gmv_max|w7_lgmv_mean|w7_lgmv_std|w14_days_present|w14_days_search|w14_days_cat|w14_days_buy|w14_days_cart|w14_days_presence_only|w14_searches|w14_carts|w14_orders|w14_gmv|w14_gmv_cat|w14_gmv_max|w14_lgmv_mean|w14_lgmv_std|w30_days_present|w30_days_search|w30_days_cat|w30_days_buy|w30_days_cart|w30_days_presence_only|w30_searches|w30_carts|w30_orders|w30_gmv|w30_gmv_cat|w30_gmv_max|w30_lgmv_mean|w30_lgmv_std|w60_days_present|w60_days_search|w60_days_cat|w60_days_buy|w60_days_cart|w60_days_presence_only|w60_searches|w60_carts|w60_orders|w60_gmv|w60_gmv_cat|w60_gmv_max|w60_lgmv_mean|w60_lgmv_std|w90_days_present|w90_days_search|w90_days_cat|w90_days_buy|w90_days_cart|w90_days_presence_only|w90_searches|w90_carts|w90_orders|w90_gmv|w90_gmv_cat|w90_gmv_max|w90_lgmv_mean|w90_lgmv_std|w180_days_present|w180_days_search|w180_days_cat|w180_days_buy|w180_days_cart|w180_days_presence_only|w180_searches|w180_carts|w180_orders|w180_gmv|w180_gmv_cat|w180_gmv_max|w180_lgmv_mean|w180_lgmv_std|w365_days_present|w365_days_search|w365_days_cat|w365_days_buy|w365_days_cart|w365_days_presence_only|w365_searches|w365_carts|w365_orders|w365_gmv|w365_gmv_cat|w365_gmv_max|w365_lgmv_mean|w365_lgmv_std|rec_any|rec_search|rec_cart|rec_buy|rec_cat|gap_mean|gap_std|buygap_mean|buygap_std|weekend_share|tenure_frac|first_buy_frac|gap_max_frac|w7_aov|w7_gmv_per_day|w7_cart2ord|w7_srch2cart|w7_buyday_rate|w7_presence_rate|w7_ponly_share|w7_cat_gmv_share,1786554305214390700,no,no
data/processed/feat_20250403_L180.parquet,feat_20250403_L180.parquet,.parquet,dataset,source_or_derived_dataset,82113488,f433214940643c08712167e063bf107fbce3d23a6e131025be8f0c184385f846,unknown,rows=213414;row_groups=2;columns=user_id|w7_days_present|w7_days_search|w7_days_cat|w7_days_buy|w7_days_cart|w7_days_presence_only|w7_searches|w7_carts|w7_orders|w7_gmv|w7_gmv_cat|w7_gmv_max|w7_lgmv_mean|w7_lgmv_std|w14_days_present|w14_days_search|w14_days_cat|w14_days_buy|w14_days_cart|w14_days_presence_only|w14_searches|w14_carts|w14_orders|w14_gmv|w14_gmv_cat|w14_gmv_max|w14_lgmv_mean|w14_lgmv_std|w30_days_present|w30_days_search|w30_days_cat|w30_days_buy|w30_days_cart|w30_days_presence_only|w30_searches|w30_carts|w30_orders|w30_gmv|w30_gmv_cat|w30_gmv_max|w30_lgmv_mean|w30_lgmv_std|w60_days_present|w60_days_search|w60_days_cat|w60_days_buy|w60_days_cart|w60_days_presence_only|w60_searches|w60_carts|w60_orders|w60_gmv|w60_gmv_cat|w60_gmv_max|w60_lgmv_mean|w60_lgmv_std|w90_days_present|w90_days_search|w90_days_cat|w90_days_buy|w90_days_cart|w90_days_presence_only|w90_searches|w90_carts|w90_orders|w90_gmv|w90_gmv_cat|w90_gmv_max|w90_lgmv_mean|w90_lgmv_std|w180_days_present|w180_days_search|w180_days_cat|w180_days_buy|w180_days_cart|w180_days_presence_only|w180_searches|w180_carts|w180_orders|w180_gmv|w180_gmv_cat|w180_gmv_max|w180_lgmv_mean|w180_lgmv_std|rec_any|rec_search|rec_cart|rec_buy|rec_cat|gap_mean|gap_std|gap_max|buygap_mean|buygap_std|weekend_share|w7_aov|w7_gmv_per_day|w7_cart2ord|w7_srch2cart|w7_buyday_rate|w7_presence_rate|w7_ponly_share|w7_cat_gmv_share|w7_srch_per_day|w7_lgmv|w7_gmv30eq|w14_aov|w14_gmv_per_day|w14_cart2ord|w14_srch2cart|w14_buyday_rate|w14_presence_rate|w14_ponly_share|w14_cat_gmv_share|w14_srch_per_day|w14_lgmv|w14_gmv30eq|w30_aov|w30_gmv_per_day,1786384222516782900,no,no
data/processed/feat_20250403_L270.parquet,feat_20250403_L270.parquet,.parquet,dataset,source_or_derived_dataset,97841207,79ec16cb8fc3b44734dbb5929a3ea520a674a655b7da9bd19c51a36489016630,unknown,rows=213414;row_groups=2;columns=user_id|w7_days_present|w7_days_search|w7_days_cat|w7_days_buy|w7_days_cart|w7_days_presence_only|w7_searches|w7_carts|w7_orders|w7_gmv|w7_gmv_cat|w7_gmv_max|w7_lgmv_mean|w7_lgmv_std|w14_days_present|w14_days_search|w14_days_cat|w14_days_buy|w14_days_cart|w14_days_presence_only|w14_searches|w14_carts|w14_orders|w14_gmv|w14_gmv_cat|w14_gmv_max|w14_lgmv_mean|w14_lgmv_std|w30_days_present|w30_days_search|w30_days_cat|w30_days_buy|w30_days_cart|w30_days_presence_only|w30_searches|w30_carts|w30_orders|w30_gmv|w30_gmv_cat|w30_gmv_max|w30_lgmv_mean|w30_lgmv_std|w60_days_present|w60_days_search|w60_days_cat|w60_days_buy|w60_days_cart|w60_days_presence_only|w60_searches|w60_carts|w60_orders|w60_gmv|w60_gmv_cat|w60_gmv_max|w60_lgmv_mean|w60_lgmv_std|w90_days_present|w90_days_search|w90_days_cat|w90_days_buy|w90_days_cart|w90_days_presence_only|w90_searches|w90_carts|w90_orders|w90_gmv|w90_gmv_cat|w90_gmv_max|w90_lgmv_mean|w90_lgmv_std|w180_days_present|w180_days_search|w180_days_cat|w180_days_buy|w180_days_cart|w180_days_presence_only|w180_searches|w180_carts|w180_orders|w180_gmv|w180_gmv_cat|w180_gmv_max|w180_lgmv_mean|w180_lgmv_std|w270_days_present|w270_days_search|w270_days_cat|w270_days_buy|w270_days_cart|w270_days_presence_only|w270_searches|w270_carts|w270_orders|w270_gmv|w270_gmv_cat|w270_gmv_max|w270_lgmv_mean|w270_lgmv_std|rec_any|rec_search|rec_cart|rec_buy|rec_cat|gap_mean|gap_std|gap_max|buygap_mean|buygap_std|weekend_share|w7_aov|w7_gmv_per_day|w7_cart2ord|w7_srch2cart|w7_buyday_rate|w7_presence_rate|w7_ponly_share|w7_cat_gmv_share|w7_srch_per_day|w7_lgmv,1786384478178997000,no,no
data/processed/feat_20250403_L90.parquet,feat_20250403_L90.parquet,.parquet,dataset,source_or_derived_dataset,65123509,fbf1d06e6a64c63dd85816d4d4a0c0bf4fc7cb9eb78cadcafb66a0a159ac54dd,unknown,rows=213167;row_groups=2;columns=user_id|w7_days_present|w7_days_search|w7_days_cat|w7_days_buy|w7_days_cart|w7_days_presence_only|w7_searches|w7_carts|w7_orders|w7_gmv|w7_gmv_cat|w7_gmv_max|w7_lgmv_mean|w7_lgmv_std|w14_days_present|w14_days_search|w14_days_cat|w14_days_buy|w14_days_cart|w14_days_presence_only|w14_searches|w14_carts|w14_orders|w14_gmv|w14_gmv_cat|w14_gmv_max|w14_lgmv_mean|w14_lgmv_std|w30_days_present|w30_days_search|w30_days_cat|w30_days_buy|w30_days_cart|w30_days_presence_only|w30_searches|w30_carts|w30_orders|w30_gmv|w30_gmv_cat|w30_gmv_max|w30_lgmv_mean|w30_lgmv_std|w60_days_present|w60_days_search|w60_days_cat|w60_days_buy|w60_days_cart|w60_days_presence_only|w60_searches|w60_carts|w60_orders|w60_gmv|w60_gmv_cat|w60_gmv_max|w60_lgmv_mean|w60_lgmv_std|w90_days_present|w90_days_search|w90_days_cat|w90_days_buy|w90_days_cart|w90_days_presence_only|w90_searches|w90_carts|w90_orders|w90_gmv|w90_gmv_cat|w90_gmv_max|w90_lgmv_mean|w90_lgmv_std|rec_any|rec_search|rec_cart|rec_buy|rec_cat|gap_mean|gap_std|gap_max|buygap_mean|buygap_std|weekend_share|w7_aov|w7_gmv_per_day|w7_cart2ord|w7_srch2cart|w7_buyday_rate|w7_presence_rate|w7_ponly_share|w7_cat_gmv_share|w7_srch_per_day|w7_lgmv|w7_gmv30eq|w14_aov|w14_gmv_per_day|w14_cart2ord|w14_srch2cart|w14_buyday_rate|w14_presence_rate|w14_ponly_share|w14_cat_gmv_share|w14_srch_per_day|w14_lgmv|w14_gmv30eq|w30_aov|w30_gmv_per_day|w30_cart2ord|w30_srch2cart|w30_buyday_rate|w30_presence_rate|w30_ponly_share|w30_cat_gmv_share|w30_srch_per_day|w30_lgmv|w30_gmv30eq|w60_aov|w60_gmv_per_day|w60_cart2ord|w60_srch2cart|w60_buyday_rate,1786384318104788400,no,no
data/processed/feat_20250403_LNone.parquet,feat_20250403_LNone.parquet,.parquet,dataset,source_or_derived_dataset,103801100,2dfd156dd06ce4f76ee0877784bf19c69fa32085dc695a49ec6979fb887502c9,unknown,rows=213414;row_groups=2;columns=user_id|w7_days_present|w7_days_search|w7_days_cat|w7_days_buy|w7_days_cart|w7_days_presence_only|w7_searches|w7_carts|w7_orders|w7_gmv|w7_gmv_cat|w7_gmv_max|w7_lgmv_mean|w7_lgmv_std|w14_days_present|w14_days_search|w14_days_cat|w14_days_buy|w14_days_cart|w14_days_presence_only|w14_searches|w14_carts|w14_orders|w14_gmv|w14_gmv_cat|w14_gmv_max|w14_lgmv_mean|w14_lgmv_std|w30_days_present|w30_days_search|w30_days_cat|w30_days_buy|w30_days_cart|w30_days_presence_only|w30_searches|w30_carts|w30_orders|w30_gmv|w30_gmv_cat|w30_gmv_max|w30_lgmv_mean|w30_lgmv_std|w60_days_present|w60_days_search|w60_days_cat|w60_days_buy|w60_days_cart|w60_days_presence_only|w60_searches|w60_carts|w60_orders|w60_gmv|w60_gmv_cat|w60_gmv_max|w60_lgmv_mean|w60_lgmv_std|w90_days_present|w90_days_search|w90_days_cat|w90_days_buy|w90_days_cart|w90_days_presence_only|w90_searches|w90_carts|w90_orders|w90_gmv|w90_gmv_cat|w90_gmv_max|w90_lgmv_mean|w90_lgmv_std|w180_days_present|w180_days_search|w180_days_cat|w180_days_buy|w180_days_cart|w180_days_presence_only|w180_searches|w180_carts|w180_orders|w180_gmv|w180_gmv_cat|w180_gmv_max|w180_lgmv_mean|w180_lgmv_std|w365_days_present|w365_days_search|w365_days_cat|w365_days_buy|w365_days_cart|w365_days_presence_only|w365_searches|w365_carts|w365_orders|w365_gmv|w365_gmv_cat|w365_gmv_max|w365_lgmv_mean|w365_lgmv_std|rec_any|rec_search|rec_cart|rec_buy|rec_cat|tenure|first_buy_age|all_days_present|all_days_buy|all_gmv|all_orders|all_searches|gap_mean|gap_std|gap_max|buygap_mean|buygap_std|weekend_share|w7_aov|w7_gmv_per_day|w7_cart2ord,1786384375503474200,no,no
