original_path,filename,extension,type,purpose,size_bytes,sha256,experiment_association,schema_or_arrays,last_write_utc,copied,evidence_excluded
experiments/exp_030b_seq_d3a_seed43.md,exp_030b_seq_d3a_seed43.md,.md,primary_experiment_report_candidate,unclassified,14758,1daf3d12f6b855964bcdec9b45cf9577ee17c2b8a2e523a4ccad5888ad579c79,component_family:seq;team_a:exp_025;team_a:exp_030,unknown,1787140012344743200,no,no
experiments/exp_030c_seq_d3a_multiseed.md,exp_030c_seq_d3a_multiseed.md,.md,primary_experiment_report_candidate,unclassified,14713,e2d23ea7fb1956226d8b8d16488e6714869807df492f21062b8e9dad7d47516d,component_family:seq;team_a:exp_025;team_a:exp_030,unknown,1787157842760270900,no,no
experiments/exp_032_s04_cond_fresh_pilot.md,exp_032_s04_cond_fresh_pilot.md,.md,primary_experiment_report_candidate,unclassified,22176,b797ecd44a7a7af51be03f6833d9339550a37f494aae4f7f0f450f095cbb3f3b,component_family:fresh;team_a:exp_032,unknown,1787149409323543800,no,no
experiments/EXP_032_S04_conditional_fresh_seq.md,EXP_032_S04_conditional_fresh_seq.md,.md,primary_experiment_report_candidate,unclassified,10795,0c855b117afc727704f5d3199a23e60067638204c20af85a3649b7f09cf6a6f1,component_family:fresh;team_a:exp_025;team_a:exp_032,unknown,1787164379543592200,no,no
experiments/exp_032b_prod_extensive.md,exp_032b_prod_extensive.md,.md,primary_experiment_report_candidate,unclassified,24324,687c30cdde2ecd1d360375cfaa476c24fb09ee88754e2f32eb69734fde6be097,team_a:exp_032,unknown,1787164148699467800,no,no
experiments/exp_035_mix9_seq_slot.md,exp_035_mix9_seq_slot.md,.md,primary_experiment_report_candidate,unclassified,13175,f65bbe47eb0f98bd0cdcedb36f92401ca97329eb9fc738f32ed4b3e42570ae69,component_family:mix;component_family:seq;team_a:exp_025;team_a:exp_035,unknown,1787170986704324300,no,no
experiments/exp_036_etx_sparse_event_transformer.md,exp_036_etx_sparse_event_transformer.md,.md,primary_experiment_report_candidate,unclassified,29369,23d26f1f02c33080a42db098f7aff8ea97a5771db56a9abe0e66f775ccadee47,component_family:etx;team_a:exp_036,unknown,1787206295233361200,no,no
experiments/exp_037_etx_avg3_strongest.md,exp_037_etx_avg3_strongest.md,.md,primary_experiment_report_candidate,unclassified,20439,a5c46e38cf23da6c98e6f33fae819fe97542d75f524961e734e40897656c42b5,component_family:etx;team_a:exp_037,unknown,1787229190934706600,no,no
experiments/exp_038_fnl_future_funnel.md,exp_038_fnl_future_funnel.md,.md,primary_experiment_report_candidate,unclassified,27746,55ec85712e284e0641872966fbb1081348a609bf6a6414afef4e73352172b687,component_family:fnl;team_a:exp_038,unknown,1787298053218187400,no,no
experiments/exp_039_block4_saf.md,exp_039_block4_saf.md,.md,primary_experiment_report_candidate,unclassified,9668,3ca78481ec5bf234ef349f6deb95031f988f472dd64c2a506fdfbfd6266b8e2a,team_a:exp_039,unknown,1787309147379342100,no,no
experiments/exp_040_fresh_contrast_moe.md,exp_040_fresh_contrast_moe.md,.md,primary_experiment_report_candidate,unclassified,9522,842c00add1aba8c35ff10c6d671a7ea965b3a7c56732eca93ac2f0fdcdbe4f86,component_family:fresh;team_a:exp_040,unknown,1787320602503187000,no,no
experiments/exp_041_ridge15.md,exp_041_ridge15.md,.md,primary_experiment_report_candidate,unclassified,5878,ae9538a4b67eeab97a1c3c4d3f9698af6c701c573786480dc96f171bfb383c7a,component_family:ridge;team_a:exp_041,unknown,1787349277243756900,no,no
experiments/exp_042_zero2d_shrink.md,exp_042_zero2d_shrink.md,.md,primary_experiment_report_candidate,unclassified,12683,1ee9991952100022016aa758a694c8fb797ee0804735d65244a4ed4ad3856b81,component_family:zero;team_a:exp_042,unknown,1787349258967001600,no,no
experiments/exp_043_det_pair.md,exp_043_det_pair.md,.md,primary_experiment_report_candidate,unclassified,12480,be6c0f4ef1f4822a07cee92fd8cc101959383a86290cb1ff85af9fd8742d0227,team_a:exp_043,unknown,1787355989147571900,no,no
experiments/exp_044_fresh_conditional_ft.md,exp_044_fresh_conditional_ft.md,.md,primary_experiment_report_candidate,unclassified,8059,70defe518b51092e7f079d0e78aae1926dc6e688a9d0f956e803bfcd73184949,component_family:fresh;team_a:exp_044,unknown,1787386822997735100,no,no
experiments/exp_045_buyctrl_det.md,exp_045_buyctrl_det.md,.md,primary_experiment_report_candidate,unclassified,12097,2b99fc389a29bfd2607ecbce4de0d4dcb3f08cc3dfe2616cb80a97bbbaebdedb,team_a:exp_045,unknown,1787447719063136200,no,no
experiments/exp_046_tabular_backbone_refresh.md,exp_046_tabular_backbone_refresh.md,.md,primary_experiment_report_candidate,unclassified,14248,11887e7fc3aae2fc332c697be74b4ed21e1b20e5db0e38c9c3fe1763f120528f,team_a:exp_046,unknown,1787495615239134100,no,no
experiments/exp_047_btyd_day_bgnbd_residual.md,exp_047_btyd_day_bgnbd_residual.md,.md,primary_experiment_report_candidate,unclassified,9724,eeac0edb7dc54951e9bdf6ad46cab505f13a0ee4cea27aecc3321beeed1bed96,component_family:btyd;team_a:exp_047,unknown,1787501955943040000,no,no
experiments/exp_048_selection_mismatch_cv.md,exp_048_selection_mismatch_cv.md,.md,primary_experiment_report_candidate,unclassified,9915,c11fb0926d1f8a688026fc9721cdbc2a57a87e3e74d327cbfc6cff8c07e97a29,team_a:exp_048,unknown,1787510177588710600,no,no
experiments/exp_049_selection_mismatch_production_followup.md,exp_049_selection_mismatch_production_followup.md,.md,primary_experiment_report_candidate,unclassified,8690,089cbc6584846b800d1bc089b82eb79a27a5411aacc2d22d4123de449a6eb2ad,team_a:exp_049,unknown,1787512522200807700,no,no
experiments/exp_050_btyd05_production_resolution.md,exp_050_btyd05_production_resolution.md,.md,primary_experiment_report_candidate,unclassified,5422,9a4a528b0ce103054032d997c04c539373f3e0a8ad38afc597bb1d946be572e9,component_family:btyd;team_a:exp_050,unknown,1787516662505105700,no,no
experiments/exp_051_btyd_stable_production.md,exp_051_btyd_stable_production.md,.md,primary_experiment_report_candidate,unclassified,6435,d59e4a2c84e492701f325b8d098f857d9d285b444fd8b276e54295ade408bfa5,component_family:btyd;team_a:exp_051,unknown,1787517714449861400,no,no
experiments/exp_052_channel_shapley_split.md,exp_052_channel_shapley_split.md,.md,primary_experiment_report_candidate,unclassified,5835,56cadd87b98c8ba45078504b91da8b10d320978f18a9cfc01f372a40a1109399,team_a:exp_052,unknown,1787526244318717200,no,no
experiments/exp_053_residual_signal_discovery.md,exp_053_residual_signal_discovery.md,.md,primary_experiment_report_candidate,unclassified,3718,18be89bbca356dad6bf033229e062979ec25a2adac30c80f87b0e4532a601a72,team_a:exp_053,unknown,1787570006019680300,no,no
experiments/exp_054_burst_gap_etx.md,exp_054_burst_gap_etx.md,.md,primary_experiment_report_candidate,unclassified,2525,ce5e1565e6a1bd4c0cc2fe79865b932d850e2e3ece47710de6d98be0f236e17a,component_family:gap;team_a:exp_054,unknown,1787576339188679900,no,no
experiments/exp_055_landmark_memory_etx.md,exp_055_landmark_memory_etx.md,.md,primary_experiment_report_candidate,unclassified,7170,d8d812e7ea9b210b289c960019e59ca38a3cc9feb5a0e09b65cd1ef47a24485c,team_a:exp_055,unknown,1787577094124222500,no,no
experiments/exp_056_late_unlabeled_etx.md,exp_056_late_unlabeled_etx.md,.md,primary_experiment_report_candidate,unclassified,6458,ed0c541c16e467fc262af4319c6c374fbef70a88c3de5691d1246ac971f8a513,team_a:exp_056,unknown,1787593499862123600,no,no
experiments/exp_057_production_state_reweight.md,exp_057_production_state_reweight.md,.md,primary_experiment_report_candidate,unclassified,8707,d6627351e1dfd680c2a7b13ba5dceeeb6fce94d6ba10ba750fc17cb70920daa1,team_a:exp_057,unknown,1787595975186776100,no,no
experiments/exp_058_dataset_fingerprint.md,exp_058_dataset_fingerprint.md,.md,primary_experiment_report_candidate,unclassified,10409,c70259ed229a91cab7c1795f3c0244e3deaa98ed1e9a343b6647a968707ef5e0,team_a:exp_058,unknown,1787587978781443600,no,no
experiments/exp_059_seq65_temporal_heavy.md,exp_059_seq65_temporal_heavy.md,.md,primary_experiment_report_candidate,unclassified,3425,64f71f00a879e4ddaa7dc0a93c01d7ffca35bc2548a20cb90b174955629f857d,component_family:seq;team_a:exp_025;team_a:exp_059,unknown,1787596767392007400,no,no
experiments/exp_060_level_minus_006.md,exp_060_level_minus_006.md,.md,primary_experiment_report_candidate,unclassified,4902,92e12cf48ec3be233f18c9b7d4486c73fd0dcf85160a32ea8197f2b2de0ed02a,team_a:exp_060,unknown,1787597210064602300,no,no
experiments/exp_061_open_funnel.md,exp_061_open_funnel.md,.md,primary_experiment_report_candidate,unclassified,3426,cd7272b1a4dd8438e17d1eba9dee6944b005cc168224e699a9d6172f39f2d537,team_a:exp_061,unknown,1787614970764314900,no,no
experiments/exp_062_platform_detrend.md,exp_062_platform_detrend.md,.md,primary_experiment_report_candidate,unclassified,2491,30bf9dd12ef1ce229e6f6ad1510a670ab128bff6ec8c50b394ec997d5a8b4421,team_a:exp_062,unknown,1787615639439095100,no,no
experiments/exp_063_occurrence_revisit.md,exp_063_occurrence_revisit.md,.md,primary_experiment_report_candidate,unclassified,2388,3e177837670156062d75bc0e480b3d41539e7d83cefa92dbe796ce02e7062277,team_a:exp_063,unknown,1787615874432605400,no,no
experiments/exp_064_event_order.md,exp_064_event_order.md,.md,primary_experiment_report_candidate,unclassified,2429,90d5cd0913ee6b99a3d97b046dd2a2b284e5998d42497fc0167344e305275dce,team_a:exp_064,unknown,1787616273628703700,no,no
experiments/exp_065_final_integration.md,exp_065_final_integration.md,.md,primary_experiment_report_candidate,unclassified,2478,ff004fca966000d900f6a7693713a6b0ab1b386c05348a4dc31016e4b3c3dea1,team_a:exp_065,unknown,1787616571315020000,no,no
experiments/exp_066_latest_delta_compatibility.md,exp_066_latest_delta_compatibility.md,.md,primary_experiment_report_candidate,unclassified,2607,950d1859be23a0449a3d7367d7b9c4a29fd5d8f1b3593c66f388f36c47ae53fb,team_a:exp_066,unknown,1787662921336847100,no,no
experiments/exp_067_authoritative_latest_integration.md,exp_067_authoritative_latest_integration.md,.md,primary_experiment_report_candidate,unclassified,4680,4ede90a880908ae7fb524667054fc0b6f313ce41c1d5d67e33eda0c5a8fa6235,team_a:exp_067,unknown,1787663388408339200,no,no
experiments/exp_068_recency_ridge_predictions.md,exp_068_recency_ridge_predictions.md,.md,primary_experiment_report_candidate,unclassified,4017,5905ff0ba07cd68402ee4f781fd66679fe41dc92acb77a4cc9a07c2e9c33d3d5,component_family:ridge;team_a:exp_068,unknown,1787664815351334000,no,no
research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144/REPORT.md,REPORT.md,.md,primary_experiment_report_candidate,unclassified,3350,e15a8ba8156dcf3442e37e975db1a0822a95810853046c6c95c5631c9c02262e,team_a:exp_067,unknown,1787663142736920100,no,no
research/strategies/results/AUTHORITATIVE_LATEST_AUDIT_20260825_160144_V2/REPORT.md,REPORT.md,.md,primary_experiment_report_candidate,unclassified,3350,e15a8ba8156dcf3442e37e975db1a0822a95810853046c6c95c5631c9c02262e,team_a:exp_067,unknown,1787663220449132100,no,no
research/strategies/results/BURST_GAP_EXP054/REPORT.md,REPORT.md,.md,primary_experiment_report_candidate,unclassified,5647,0ecdb52ff3eb7ae1acb13ab6806a01fcb8968b5049dc0d2339e68da09cad812e,component_family:gap;team_a:exp_054,unknown,1787577021371688500,no,no
research/strategies/results/ETX2/REPORT_STRONGEST_CURRENT.md,REPORT_STRONGEST_CURRENT.md,.md,primary_experiment_report_candidate,unclassified,18359,7a4f0ee0561248c8ce48b61b395fcc2b177a91a2779e053387af8d5c98ff66e2,component_family:etx;team_a:exp_037,unknown,1787249259770796200,no,no
research/strategies/results/EVENT_ORDER_EXP064/HYPOTHESIS_CARD.md,HYPOTHESIS_CARD.md,.md,primary_experiment_report_candidate,unclassified,3535,58bf99fb026fe5c523fbd9d9142d61bce7c0c96efc2ae857209b1a10fa4eb474,team_a:exp_064,unknown,1787616144373671000,no,no
research/strategies/results/FINAL_INTEGRATION_EXP065/HYPOTHESIS_CARD.md,HYPOTHESIS_CARD.md,.md,primary_experiment_report_candidate,unclassified,2512,2b9ac74aa42885081a71b305be27e7e4abfca99e69cd3c9cb383992f858a904c,team_a:exp_065,unknown,1787616340747448100,no,no
research/strategies/results/FINGERPRINT_EXP058/REPORT.md,REPORT.md,.md,primary_experiment_report_candidate,unclassified,826,1ccfb319c1328224ff686da1e4a529f652f166008a0142f2bec5e71fcc15e1f0,team_a:exp_058,unknown,1787587978781970200,no,no
research/strategies/results/LATE_SSL_EXP056/REPORT.md,REPORT.md,.md,primary_experiment_report_candidate,unclassified,1137,8d5a2bcbed8150231b04b0e4d79b3389d3712f614db67fb4287a7da02df32694,team_a:exp_056,unknown,1787593333311490000,no,no
research/strategies/results/LATEST_DELTA_COMPAT_EXP066_A1/REPORT.md,REPORT.md,.md,primary_experiment_report_candidate,unclassified,4137,cc624c4739a20b53419a2449a509d69d289f93b502b8ed30d6e85f9597acbecd,team_a:exp_066,unknown,1787663033657700800,no,no
research/strategies/results/OCCURRENCE_REVISIT_EXP063/HYPOTHESIS_CARD.md,HYPOTHESIS_CARD.md,.md,primary_experiment_report_candidate,unclassified,3335,eeddb7f4cff3a4bc2ae4513930f0bfa7d53a49ee15fe574088826474bcb63721,team_a:exp_063,unknown,1787615707244685100,no,no
research/strategies/results/OPEN_FUNNEL_EXP061/HYPOTHESIS_CARD.md,HYPOTHESIS_CARD.md,.md,primary_experiment_report_candidate,unclassified,2839,fccdf8b209f8b3efe17535a2a1bb4c8df3b10858b946b8c4668195d52840eed4,team_a:exp_061,unknown,1787614469661839500,no,no
research/strategies/results/PLATFORM_DETREND_EXP062/HYPOTHESIS_CARD.md,HYPOTHESIS_CARD.md,.md,primary_experiment_report_candidate,unclassified,2930,114316c9fd6654d75d81af6ccfabe5cab025f2dd1a28bc9d1bc434e62204b23b,team_a:exp_062,unknown,1787614970770209700,no,no
research/strategies/results/RECENCY_RIDGE_PRED_EXP068_A1/REPORT.md,REPORT.md,.md,primary_experiment_report_candidate,unclassified,4285,aca4475622ba4bd352337e88f3998c1d04905849ee359f30f58c7328922b4f4a,component_family:ridge;team_a:exp_068,unknown,1787664670646718200,no,no
research/strategies/results/SELMATCH_EXP048/REPORT.md,REPORT.md,.md,primary_experiment_report_candidate,unclassified,9915,c11fb0926d1f8a688026fc9721cdbc2a57a87e3e74d327cbfc6cff8c07e97a29,team_a:exp_048,unknown,1787510177587712300,no,no
research/strategies/results/SELMATCH_EXP049/REPORT.md,REPORT.md,.md,primary_experiment_report_candidate,unclassified,2497,d725793140b4e3fece7f0a0528d72a519e3098794cf3b9ecd74638c399328f6a,team_a:exp_049,unknown,1787512387832297300,no,no
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/docs/experiments/exp_006_s1_best_submission.md,exp_006_s1_best_submission.md,.md,primary_experiment_report_candidate;submission,competition_submission_or_candidate,5594,fd734ea1752b905e7950f51bddf814436444559cca0f8f04dd908842de7ef846,team_a:exp_006,unknown,1787590390000000000,no,no
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/docs/experiments/exp_014_s1_dist_head.md,exp_014_s1_dist_head.md,.md,primary_experiment_report_candidate,unclassified,10904,22047359e0364c11178d7dce65c7ced5a0155de3e39cd655f3615bcfc42de170,team_a:exp_014,unknown,1787590390000000000,no,no
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/docs/experiments/exp_025_sequence_encoder.md,exp_025_sequence_encoder.md,.md,primary_experiment_report_candidate,unclassified,19403,03ddb8a201d743151c56aa8e0c3df43cd425fcb55fd501cc6f41dfdb20243337,team_a:exp_025,unknown,1787590390000000000,no,no
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/docs/experiments/exp_027_depth_support.md,exp_027_depth_support.md,.md,primary_experiment_report_candidate,unclassified,27807,f6ceb33790a29d4f7c351bef5c865044ff5ce18bbcb901e35e0aba6b0a67791d,team_a:exp_027,unknown,1787590390000000000,no,no
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/docs/experiments/exp_035_mix9_seq_slot.md,exp_035_mix9_seq_slot.md,.md,primary_experiment_report_candidate,unclassified,13175,f65bbe47eb0f98bd0cdcedb36f92401ca97329eb9fc738f32ed4b3e42570ae69,component_family:mix;component_family:seq;team_a:exp_025;team_a:exp_035,unknown,1787590390000000000,no,no
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/docs/experiments/exp_036_etx_sparse_event_transformer.md,exp_036_etx_sparse_event_transformer.md,.md,primary_experiment_report_candidate,unclassified,29369,23d26f1f02c33080a42db098f7aff8ea97a5771db56a9abe0e66f775ccadee47,component_family:etx;team_a:exp_036,unknown,1787590390000000000,no,no
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/docs/experiments/exp_037_etx_avg3_strongest.md,exp_037_etx_avg3_strongest.md,.md,primary_experiment_report_candidate,unclassified,20439,a5c46e38cf23da6c98e6f33fae819fe97542d75f524961e734e40897656c42b5,component_family:etx;team_a:exp_037,unknown,1787590390000000000,no,no
пайплайн сокомандника/friend_original/submission_STRONGEST_CURRENT/docs/results/REPORT_STRONGEST_CURRENT.md,REPORT_STRONGEST_CURRENT.md,.md,primary_experiment_report_candidate,unclassified,18359,7a4f0ee0561248c8ce48b61b395fcc2b177a91a2779e053387af8d5c98ff66e2,unknown,unknown,1787590390000000000,no,no
