model,feature,gain,split,gain_share,task
p07_mid,w14_gmv,49.47731199264526,4.8,0.0018782834183799,p07_mid
p07_mid,w60_days_cart,45.97558012008667,4.4,0.0017453488540928,p07_mid
p07_mid,w60_gmv_cat,45.84621210098267,4.4,0.0017404377181526,p07_mid
p07_mid,dlog_buyd_7_30,45.36005010604858,4.6,0.0017219817839687,p07_mid
p07_mid,w90_gmv,43.132770252227786,4.4,0.0016374286292188,p07_mid
p07_mid,w7_gmv,40.380225849151614,3.6,0.0015329351088064,p07_mid
p07_mid,w14_orders,38.092559814453125,3.8,0.001446089542491,p07_mid
p07_mid,w7_orders,36.49762372970581,3.4,0.0013855417503676,p07_mid
p07_mid,w7_days_present,36.22085380554199,3.4,0.001375034866741,p07_mid
p07_mid,w14_days_presence_only,33.205321884155275,3.0,0.0012605576775522,p07_mid
p07_mid,w30_gmv_cat,32.422382259368895,3.2,0.0012308353168256,p07_mid
p07_mid,w14_cat_gmv_share,31.52256965637207,3.2,0.0011966761633916,p07_mid
p07_mid,w60_orders,30.992116355895995,3.0,0.00117653881966,p07_mid
p07_mid,w60_cat_gmv_share,30.811259746551517,3.2,0.0011696730471119,p07_mid
p07_mid,w7_buyday_rate,30.224004077911378,3.0,0.0011473793423746,p07_mid
p07_mid,w14_days_cart,27.72327642440796,2.6,0.0010524454202133,p07_mid
p07_mid,w30_days_buy,27.60565032958984,2.4,0.0010479800373021,p07_mid
p07_mid,w90_gmv_cat,26.276985931396485,2.6,0.0009975405892559,p07_mid
p07_mid,w7_days_search,25.60106191635132,2.2,0.0009718808106945,p07_mid
p07_mid,w90_lgmv,24.254266262054443,2.0,0.000920753054486,p07_mid
p07_mid,w90_days_buy,23.543649864196777,2.4,0.0008937762656677,p07_mid
p07_mid,w7_presence_rate,20.711269664764405,2.0,0.0007862519772841,p07_mid
p07_mid,w7_days_cart,18.632015991210935,1.8,0.0007073182692803,p07_mid
p07_mid,w7_cat_gmv_share,18.598135948181152,2.0,0.0007060320974881,p07_mid
p07_mid,w30_cat_gmv_share,18.26876792907715,2.0,0.0006935284576598,p07_mid
p07_mid,w14_gmv_cat,17.33010015487671,1.8,0.0006578942640337,p07_mid
p07_mid,w60_presence_rate,16.838906002044677,1.6,0.0006392472964578,p07_mid
p07_mid,w60_days_buy,16.534732055664062,1.8,0.000627700087105,p07_mid
p07_mid,w14_days_buy,15.97009210586548,2.0,0.000606264932034,p07_mid
p07_mid,w30_lgmv,15.579604148864746,1.6,0.0005914410253751,p07_mid
p07_mid,w14_lgmv,15.248065757751466,1.6,0.0005788549927572,p07_mid
p07_mid,w180_presence_rate,14.968745994567872,1.6,0.0005682513108173,p07_mid
p07_mid,w180_lgmv,12.607026100158691,1.2,0.000478594473413,p07_mid
p07_mid,w14_presence_rate,12.472858142852782,1.4,0.0004735011197255,p07_mid
p07_mid,w7_gmv_cat,9.55402593612671,1.2,0.0003626948953343,p07_mid
p07_mid,w90_presence_rate,6.137709999084473,0.6,0.0002330029351598,p07_mid
p07_mid,w60_lgmv,4.905259895324707,0.4,0.0001862160241365,p07_mid
p07_mid,w30_presence_rate,4.466926002502442,0.4,0.0001695757652088,p07_mid
p07_mid,w7_lgmv,4.36786003112793,0.4,0.0001658149713446,p07_mid
p07_mid,w7_days_buy,3.7649518966674806,0.4,0.0001429270595694,p07_mid
p07_mid,w60_gmv30eq,1.8191400527954105,0.2,6.905913961907077e-05,p07_mid
p07_mid,w14_gmv30eq,0.0,0.0,0.0,p07_mid
p07_mid,w30_gmv30eq,0.0,0.0,0.0,p07_mid
p07_mid,w180_gmv30eq,0.0,0.0,0.0,p07_mid
p07_mid,w7_gmv30eq,0.0,0.0,0.0,p07_mid
p07_mid,w90_gmv30eq,0.0,0.0,0.0,p07_mid
p07_late,trend_pres_7_14,916.144489479065,44.6,0.0363342933666317,p07_late
p07_late,rec_cat,671.9314723968506,60.8,0.0266488043324064,p07_late
p07_late,trend_srch_30_60,578.5170568466186,52.6,0.02294398831457,p07_late
p07_late,rec_buy,576.4812702178955,44.0,0.0228632490103998,p07_late
p07_late,w14_srch2cart,523.0447661399842,48.0,0.0207439570887095,p07_late
p07_late,trend_pres_60_180,399.4322303771973,39.8,0.015841483527195,p07_late
p07_late,trend_pres_7_30,398.3062715530396,25.2,0.0157968279966477,p07_late
p07_late,trend_srch_7_14,363.7044766426087,36.6,0.0144245207004454,p07_late
p07_late,rec_over_buygap,333.5037813186645,30.8,0.0132267610278413,p07_late
p07_late,trend_pres_14_30,328.1780591964722,33.2,0.0130155428715362,p07_late
p07_late,weekend_share,323.92708721160886,33.2,0.0128469493090959,p07_late
p07_late,w60_lgmv_std,298.2472576141357,29.0,0.0118284871855827,p07_late
p07_late,rec_over_gap,296.8288228034973,28.8,0.0117722320564813,p07_late
p07_late,w30_lgmv_std,294.6720983505249,28.6,0.0116866963578168,p07_late
p07_late,trend_pres_30_60,293.97044534683226,31.0,0.0116588687974586,p07_late
p07_late,trend_srch_14_30,292.0664113044739,29.6,0.0115833548012827,p07_late
p07_late,trend_srch_30_90,292.03671045303344,28.8,0.0115821768654201,p07_late
p07_late,w30_lgmv_mean,283.69320611953736,27.6,0.0112512734570163,p07_late
p07_late,w7_srch_per_day,274.46671905517576,25.6,0.0108853509506979,p07_late
p07_late,trend_gmv_60_180,271.91471061706545,27.0,0.0107841382879255,p07_late
p07_late,w14_srch_per_day,242.36027164459227,25.2,0.0096120091442763,p07_late
p07_late,buygap_cv,240.7199632644653,24.8,0.0095469545087033,p07_late
p07_late,buygap_std,239.9748497962952,23.4,0.0095174033061858,p07_late
p07_late,trend_pres_30_90,232.3308374404907,23.8,0.009214241751842,p07_late
p07_late,w90_lgmv_std,231.4645380973816,23.6,0.0091798843171389,p07_late
p07_late,trend_srch_60_180,230.07745895385744,23.2,0.009124872753895,p07_late
p07_late,w90_srch2cart,224.65447120666505,23.0,0.008909797042593,p07_late
p07_late,w14_carts,220.4059185028076,20.0,0.008741299428845,p07_late
p07_late,w7_days_presence_only,220.11606245040892,19.6,0.008729803736885,p07_late
p07_late,gap_cv,214.92198696136475,21.8,0.0085238066864692,p07_late
p07_late,w14_ponly_share,213.5487711906433,19.0,0.0084693449446347,p07_late
p07_late,w60_lgmv_mean,213.51715250015255,20.8,0.0084680909472693,p07_late
p07_late,rec_cart,211.34551753997803,21.6,0.0083819638978417,p07_late
p07_late,w7_carts,209.4850609779358,14.2,0.0083081781846737,p07_late
p07_late,w180_lgmv_std,207.07432622909545,21.6,0.0082125684368671,p07_late
p07_late,w7_gmv_max,206.45399074554444,19.0,0.0081879659296164,p07_late
p07_late,w14_cart2ord,204.83151483535767,18.6,0.008123618529858,p07_late
p07_late,w60_srch2cart,202.04595785140992,20.2,0.0080131433310149,p07_late
p07_late,w60_srch_per_day,199.7831359863281,20.0,0.0079233998086486,p07_late
p07_late,trend_srch_7_30,195.4723318099976,20.0,0.0077524333013044,p07_late
p07_late,dlog_gmv_30_60,195.0877743721008,17.6,0.0077371817520942,p07_late
p07_late,w180_cart2ord,193.34390258789065,19.0,0.0076680197915859,p07_late
p07_late,w180_srch_per_day,190.5470742225647,18.6,0.0075570975697215,p07_late
p07_late,dlog_buyd_30_60,189.4667860031128,16.6,0.007514253335502,p07_late
p07_late,trend_gmv_7_14,188.56603832244872,14.2,0.007478529679622,p07_late
p07_late,w30_ponly_share,188.0983358383179,19.2,0.0074599805976138,p07_late
p07_late,w180_srch2cart,188.02810096740723,19.6,0.0074571950824101,p07_late
p07_late,dlog_gmv_7_30,186.77407455444336,17.8,0.0074074603908834,p07_late
p07_late,w30_srch2cart,186.66307830810547,19.2,0.0074030582794006,p07_late
p07_late,w90_ponly_share,183.9612858772278,19.2,0.0072959051829986,p07_late
p07_late,w7_srch2cart,181.1336708068848,18.0,0.0071837619603153,p07_late
p07_late,w60_ponly_share,177.6871780395508,17.2,0.0070470740462009,p07_late
p07_late,dlog_buyd_60_180,172.33625717163085,17.4,0.0068348565075601,p07_late
p07_late,w180_lgmv_mean,172.20690975189208,17.2,0.0068297265884818,p07_late
p07_late,w180_carts,164.3444561958313,16.4,0.0065179016554411,p07_late
p07_late,w90_srch_per_day,163.32236557006837,17.0,0.0064773655379725,p07_late
p07_late,w7_ponly_share,161.80893983840943,16.8,0.0064173430686413,p07_late
p07_late,buygap_mean,159.621902179718,16.6,0.0063306051481415,p07_late
p07_late,w14_lgmv_mean,157.3889705657959,15.2,0.0062420470732313,p07_late
p07_late,dlog_gmv_14_30,156.0232466697693,15.6,0.006187882459171,p07_late
p07_late,dlog_gmv_60_180,148.67128562927246,15.2,0.0058963036609212,p07_late
p07_late,w14_searches,145.04845247268676,14.4,0.0057526220864083,p07_late
p07_late,w60_buyday_rate,141.99201612472535,14.0,0.0056314038111268,p07_late
p07_late,w60_carts,140.94366025924683,13.6,0.0055898260141675,p07_late
p07_late,w30_srch_per_day,138.842849445343,14.2,0.0055065078506063,p07_late
p07_late,w14_buyday_rate,137.7836067199707,13.4,0.005464498280749,p07_late
p07_late,w180_ponly_share,136.6784101486206,13.4,0.005420666181214,p07_late
p07_late,w90_gmv_max,131.73527851104737,13.0,0.0052246215647457,p07_late
p07_late,w30_aov,126.27170820236206,12.4,0.0050079363489258,p07_late
p07_late,w180_gmv_max,126.24756193161012,12.8,0.005006978707751,p07_late
p07_late,w60_gmv_max,125.3259220123291,12.6,0.0049704264656209,p07_late
p07_late,w180_days_presence_only,125.06462364196776,12.6,0.0049600633714213,p07_late
p07_late,w90_cart2ord,124.68861389160156,12.0,0.0049451508235259,p07_late
p07_late,w180_buyday_rate,123.57680387496949,12.6,0.00490105643473,p07_late
p07_late,w90_lgmv_mean,121.85353584289552,12.0,0.0048327116190969,p07_late
p07_late,w7_lgmv_mean,121.62351007461548,12.2,0.0048235887963953,p07_late
p07_late,w14_gmv_max,121.34501333236696,12.2,0.0048125436147119,p07_late
p07_late,w7_lgmv_std,121.24728202819824,11.8,0.0048086675908778,p07_late
p07_late,w60_cart2ord,120.95252780914306,12.0,0.0047969776376125,p07_late
p07_late,trend_gmv_30_60,120.76719884872436,12.2,0.0047896274904529,p07_late
p07_late,w60_aov,119.40465936660766,11.8,0.0047355891702584,p07_late
p07_late,dlog_buyd_14_30,118.36244010925292,11.6,0.0046942547511969,p07_late
p07_late,w7_searches,116.86929359436036,12.0,0.0046350365556671,p07_late
p07_late,w30_gmv_max,114.57465324401856,12.0,0.0045440311120742,p07_late
p07_late,w7_aov,114.05102100372316,11.6,0.0045232638557586,p07_late
p07_late,w90_buyday_rate,112.6620602607727,11.4,0.0044681776682755,p07_late
p07_late,gap_std,112.51167793273926,11.0,0.0044622135046674,p07_late
p07_late,w14_lgmv_std,111.4250560760498,11.2,0.004419118078375,p07_late
p07_late,gap_max,110.16357984542849,10.8,0.0043690879270563,p07_late
p07_late,dlog_gmv_7_14,106.590487575531,10.6,0.0042273790762675,p07_late
p07_late,w180_days_cat,106.3236177444458,11.8,0.0042167950179179,p07_late
p07_late,dlog_gmv_30_90,106.13900661468506,10.8,0.0042094733399244,p07_late
p07_late,w180_aov,104.47606201171877,10.8,0.0041435209516816,p07_late
p07_late,trend_gmv_7_30,104.23246221542358,8.4,0.0041338597829857,p07_late
p07_late,w90_carts,103.71846199035645,10.4,0.0041134745324247,p07_late
p07_late,w7_gmv_per_day,103.2075961112976,9.6,0.0040932135900364,p07_late
p07_late,w90_aov,102.67978982925416,10.2,0.0040722807912118,p07_late
p07_late,w30_buyday_rate,101.9140519142151,10.2,0.0040419116230659,p07_late
p07_late,dlog_buyd_30_90,98.18759393692017,9.8,0.003894120287834,p07_late
p07_late,w30_cart2ord,97.27811012268066,10.4,0.0038580501568685,p07_late
p07_late,w30_carts,96.28869428634644,9.6,0.0038188099216526,p07_late
p07_late,w180_gmv_per_day,94.77553644180298,9.8,0.0037587980767252,p07_late
p07_late,w180_orders,92.04746599197388,8.6,0.0036506027940081,p07_late
p07_late,w90_days_presence_only,91.37797002792358,9.0,0.0036240505819445,p07_late
p07_late,w90_searches,89.88352823257446,9.0,0.0035647810155877,p07_late
p07_late,dlog_buyd_7_30,88.49330186843872,8.0,0.0035096446335643,p07_late
p07_late,w180_days_search,88.17828559875488,9.2,0.0034971510873067,p07_late
p07_late,w180_days_cart,87.93960752487183,8.6,0.0034876851141374,p07_late
p07_late,w30_searches,85.84441957473754,8.4,0.0034045899533711,p07_late
p07_late,w7_cart2ord,85.41705217361451,8.4,0.0033876405608832,p07_late
p07_late,w60_gmv_per_day,85.13021640777588,8.0,0.0033762646534978,p07_late
p07_late,w30_days_search,84.8569299697876,8.6,0.0033654261124979,p07_late
p07_late,w14_days_presence_only,83.38934850692749,8.4,0.0033072218270131,p07_late
p07_late,w30_gmv_per_day,82.9063593864441,8.0,0.0032880664769585,p07_late
p07_late,gap_mean,80.88389978408813,8.0,0.0032078557226965,p07_late
p07_late,w60_days_search,80.18762397766113,8.0,0.003180241421999,p07_late
p07_late,w60_days_present,79.93601980209351,7.8,0.0031702627995957,p07_late
p07_late,w180_gmv,79.8600399017334,8.0,0.0031672494365058,p07_late
p07_late,trend_gmv_14_30,79.56944017410278,8.2,0.0031557242503837,p07_late
p07_late,w60_days_cart,79.32439956665038,8.0,0.0031460059391127,p07_late
p07_late,w90_days_cat,76.58122968673706,8.2,0.0030372118129504,p07_late
p07_late,w30_days_present,72.41546630859375,7.0,0.0028719976241236,p07_late
p07_late,w60_searches,72.27512016296387,7.6,0.0028664314955416,p07_late
p07_late,w180_cat_gmv_share,71.78680181503296,7.4,0.0028470647883095,p07_late
p07_late,w90_days_cart,71.6165322303772,7.0,0.0028403118960405,p07_late
p07_late,w180_searches,68.86834230422974,7.0,0.0027313186748286,p07_late
p07_late,w90_gmv_per_day,68.83293142318726,6.8,0.0027299142791738,p07_late
p07_late,w180_days_present,68.10531969070435,6.4,0.0027010571955493,p07_late
p07_late,w60_gmv,67.83991832733155,5.8,0.0026905313766338,p07_late
p07_late,w90_gmv,66.92917184829712,6.4,0.0026544111683785,p07_late
p07_late,w14_aov,65.56369400024414,6.4,0.0026002563125817,p07_late
p07_late,trend_gmv_30_90,65.55431413650513,6.8,0.002599884307156,p07_late
p07_late,w60_orders,65.12245187759399,6.2,0.002582756648594,p07_late
p07_late,w14_days_cat,64.65554180145264,7.6,0.0025642389934892,p07_late
p07_late,w7_gmv,60.93834257125855,6.0,0.0024168148601967,p07_late
p07_late,w14_gmv_per_day,60.38428392410278,5.6,0.0023948408924883,p07_late
p07_late,w14_gmv,60.29107236862183,6.2,0.0023911441219015,p07_late
p07_late,w90_days_search,59.30578012466431,5.8,0.0023520674283723,p07_late
p07_late,w90_days_present,59.07580986022949,5.6,0.0023429468069534,p07_late
p07_late,w180_gmv_cat,58.942972087860106,6.0,0.0023376784604787,p07_late
p07_late,w90_cat_gmv_share,58.36273555755615,5.6,0.0023146662778413,p07_late
p07_late,rec_any,57.67227420806885,5.6,0.0022872825785246,p07_late
p07_late,w30_gmv,55.75483589172363,5.2,0.0022112369687997,p07_late
p07_late,rec_search,55.71361780166626,6.0,0.0022096022592169,p07_late
p07_late,w7_days_present,55.41150989532471,5.2,0.0021976206586905,p07_late
p07_late,w30_days_presence_only,51.440973949432376,5.2,0.0020401491904478,p07_late
p07_late,dlog_buyd_7_14,51.42058429718018,4.4,0.0020393405367746,p07_late
p07_late,w14_days_present,50.63543586730957,5.0,0.0020082015475487,p07_late
p07_late,w60_days_presence_only,48.73213977813721,5.0,0.0019327168185985,p07_late
p07_late,w180_days_buy,48.2807279586792,4.6,0.001914813824403,p07_late
p07_late,w90_orders,46.73151836395264,4.2,0.0018533721669487,p07_late
p07_late,w60_days_cat,46.26044635772705,4.2,0.0018346894496835,p07_late
p07_late,w14_days_search,46.10450620651245,4.6,0.0018285048627904,p07_late
p07_late,w14_orders,46.06315393447876,4.8,0.00182686483155,p07_late
p07_late,w30_days_cart,43.4903660774231,4.2,0.0017248280569561,p07_late
p07_late,w90_gmv_cat,43.196758079528806,4.2,0.0017131835628258,p07_late
p07_late,w30_days_cat,39.3791000366211,4.2,0.0015617752327016,p07_late
p07_late,w7_orders,39.28367395401001,4.2,0.0015579906339618,p07_late
p07_late,w7_buyday_rate,35.74366989135742,3.8,0.0014175940615776,p07_late
p07_late,w60_cat_gmv_share,34.028921890258786,3.6,0.0013495871504001,p07_late
p07_late,w7_days_cat,33.86485605239868,3.6,0.0013430802987487,p07_late
p07_late,w90_days_buy,32.27450819015503,3.4,0.0012800070974739,p07_late
p07_late,w30_orders,29.48697786331177,3.0,0.0011694536358453,p07_late
p07_late,w60_gmv_cat,29.2646541595459,2.8,0.0011606362770468,p07_late
p07_late,w90_presence_rate,28.99335594177246,2.8,0.001149876588867,p07_late
p07_late,w14_cat_gmv_share,28.33323993682861,3.0,0.0011236963860114,p07_late
p07_late,w60_days_buy,24.4616982460022,2.4,0.0009701510302394,p07_late
p07_late,w14_days_cart,23.562434196472168,2.6,0.0009344862151748,p07_late
p07_late,w14_gmv_cat,21.66769819259644,2.6,0.0008593409792347,p07_late
p07_late,w30_cat_gmv_share,21.33746204376221,2.0,0.0008462438125216,p07_late
p07_late,w30_gmv_cat,20.79099645614624,2.2,0.0008245709855786,p07_late
p07_late,w7_days_buy,19.89749984741211,2.0,0.0007891349072344,p07_late
p07_late,w7_gmv_cat,19.117193984985352,2.0,0.0007581879742487,p07_late
p07_late,w7_cat_gmv_share,18.026613998413087,1.8,0.0007149355685125,p07_late
p07_late,w180_lgmv,17.88813409805298,1.6,0.0007094434552238,p07_late
p07_late,w7_days_cart,16.663220119476318,1.8,0.0006608633629375,p07_late
p07_late,w7_days_search,14.223998069763184,1.6,0.0005641238086877,p07_late
p07_late,w90_lgmv,12.475410175323486,1.2,0.0004947748072326,p07_late
p07_late,w30_presence_rate,11.3596378326416,1.0,0.000450523272573,p07_late
p07_late,w180_presence_rate,10.945926094055176,1.0,0.0004341154637048,p07_late
p07_late,w14_days_buy,10.678670120239255,1.0,0.0004235160909333,p07_late
p07_late,w30_lgmv,10.420880031585693,1.0,0.0004132921351973,p07_late
p07_late,w14_lgmv,10.011459827423096,1.0,0.000397054528598,p07_late
p07_late,w7_presence_rate,9.116419982910156,1.0,0.0003615572455179,p07_late
p07_late,w14_presence_rate,8.235782051086426,0.8,0.0003266311423408,p07_late
p07_late,w30_days_buy,7.923172092437744,0.6,0.0003142330303865,p07_late
p07_late,w7_gmv30eq,6.863589859008789,0.6,0.0002722099956386,p07_late
p07_late,w60_lgmv,6.773680114746094,0.6,0.0002686441748952,p07_late
p07_late,w7_lgmv,6.717880058288574,0.8,0.0002664311444786,p07_late
p07_late,w60_presence_rate,4.7048540115356445,0.4,0.0001865945250617,p07_late
p07_late,w60_gmv30eq,3.448799991607666,0.4,0.0001367794186364,p07_late
p07_late,w180_gmv30eq,2.3827600479125977,0.2,9.45002710788276e-05,p07_late
p07_late,w30_gmv30eq,2.238640022277832,0.2,8.87844704037642e-05,p07_late
p07_late,w90_gmv30eq,1.5920720100402832,0.2,6.314158098194678e-05,p07_late
p07_late,w14_gmv30eq,0.0,0.0,0.0,p07_late
p28_early,w180_days_presence_only,2217.4400882720947,110.4,0.0643364387514499,p28_early
p28_early,rec_cat,1877.5266112327577,103.0,0.0544742455350485,p28_early
p28_early,w90_days_presence_only,1318.4969053268433,70.6,0.0382546504152169,p28_early
p28_early,w180_ponly_share,1293.7090980529786,66.4,0.0375354610883474,p28_early
p28_early,w180_days_cat,1211.1967214584351,76.8,0.0351414606862225,p28_early
p28_early,weekend_share,789.0609857559205,55.4,0.0228936845012135,p28_early
p28_early,w14_srch2cart,782.0103081703186,55.8,0.0226891173117587,p28_early
p28_early,w90_ponly_share,768.3305479049683,47.6,0.0222922150174865,p28_early
p28_early,w90_days_cat,704.749525642395,45.8,0.020447485788415,p28_early
p28_early,w60_buyday_rate,672.9651306152343,22.4,0.0195252986255093,p28_early
p28_early,rec_buy,658.6508424758911,48.0,0.0191099862447969,p28_early
p28_early,gap_cv,647.2702312469482,45.8,0.0187797910791383,p28_early
p28_early,w14_srch_per_day,587.9756191253662,38.2,0.0170594270425958,p28_early
p28_early,trend_pres_60_180,581.4189014434814,44.6,0.016869191523818,p28_early
p28_early,dlog_gmv_30_60,549.2297967910766,32.2,0.0159352621830044,p28_early
p28_early,trend_srch_14_30,513.7488395690918,37.2,0.0149058235779985,p28_early
p28_early,buygap_cv,489.5482925415039,34.6,0.0142036729224625,p28_early
p28_early,w30_days_presence_only,470.24847345352174,31.6,0.0136437111741225,p28_early
p28_early,trend_pres_30_60,447.5397912979126,33.4,0.0129848452384169,p28_early
p28_early,trend_pres_30_90,440.75238552093504,33.8,0.0127879165735293,p28_early
p28_early,w7_srch2cart,435.81022748947146,31.4,0.0126445256205232,p28_early
p28_early,w14_lgmv_std,369.941460609436,26.0,0.0107334201487568,p28_early
p28_early,trend_pres_14_30,341.1507219314575,25.6,0.0098980904343887,p28_early
p28_early,trend_gmv_60_180,321.70006160736085,22.8,0.0093337522034552,p28_early
p28_early,buygap_std,304.4880270957947,24.4,0.0088343650903611,p28_early
p28_early,w30_srch_per_day,291.19301891326904,21.4,0.008448625929173,p28_early
p28_early,w60_srch2cart,288.9058057785034,23.2,0.0083822651068289,p28_early
p28_early,w14_lgmv_mean,276.9853609085083,19.8,0.0080364072974908,p28_early
p28_early,w30_lgmv_mean,264.51838874816895,19.8,0.0076746926360431,p28_early
p28_early,w60_days_cat,256.99001121521,17.6,0.0074562655395869,p28_early
p28_early,rec_over_gap,247.71603393554688,20.0,0.0071871919017506,p28_early
p28_early,w180_lgmv_std,243.0625602722168,20.6,0.0070521767890962,p28_early
p28_early,dlog_gmv_60_180,240.5810064315796,19.2,0.0069801773977616,p28_early
p28_early,rec_over_buygap,236.722184753418,19.2,0.0068682181859376,p28_early
p28_early,w30_aov,236.41784858703613,17.4,0.0068593882269088,p28_early
p28_early,trend_srch_60_180,234.40113620758055,18.6,0.0068008756685915,p28_early
p28_early,w60_gmv_per_day,234.2713024139404,13.4,0.0067971086924479,p28_early
p28_early,trend_srch_30_60,230.76711559295651,18.2,0.0066954387975208,p28_early
p28_early,w30_lgmv_std,230.32228450775148,18.8,0.0066825325422315,p28_early
p28_early,w180_srch2cart,225.45531024932865,17.6,0.0065413229587401,p28_early
p28_early,trend_pres_7_30,217.6814897537232,16.8,0.0063157746208953,p28_early
p28_early,w180_lgmv_mean,216.7648157119751,18.0,0.0062891783923641,p28_early
p28_early,trend_srch_30_90,212.356392288208,16.6,0.0061612731266959,p28_early
p28_early,w30_ponly_share,208.7626145362854,16.8,0.0060570038553655,p28_early
p28_early,rec_cart,202.11294384002684,16.4,0.0058640714132536,p28_early
p28_early,w180_carts,199.48345584869384,16.0,0.0057877798850194,p28_early
p28_early,w180_cat_gmv_share,191.607483291626,15.4,0.0055592677242148,p28_early
p28_early,w14_searches,184.76450386047364,11.8,0.005360726654547,p28_early
p28_early,w60_lgmv_std,181.76041011810304,14.4,0.0052735663772156,p28_early
p28_early,w90_lgmv_mean,177.99911556243896,13.8,0.0051644368011398,p28_early
p28_early,w60_lgmv_mean,175.8923770904541,14.4,0.0051033122407131,p28_early
p28_early,w90_srch2cart,167.75701141357422,13.8,0.0048672740909748,p28_early
p28_early,w90_lgmv_std,163.8252980232239,13.6,0.0047532000111093,p28_early
p28_early,trend_gmv_30_60,162.6215313911438,12.8,0.0047182741258033,p28_early
p28_early,w180_srch_per_day,159.35555324554443,12.8,0.0046235155778546,p28_early
p28_early,dlog_buyd_60_180,157.1046820640564,13.0,0.0045582091749122,p28_early
p28_early,w30_cart2ord,156.49839935302734,11.6,0.0045406185889431,p28_early
p28_early,w7_cart2ord,155.79190521240236,12.0,0.0045201204851851,p28_early
p28_early,w30_srch2cart,155.37451057434083,13.0,0.0045080102664203,p28_early
p28_early,w7_srch_per_day,149.867843914032,11.8,0.0043482407537334,p28_early
p28_early,w60_gmv_max,149.57772312164306,12.0,0.0043398232372067,p28_early
p28_early,rec_search,145.67808170318602,11.6,0.0042266796882115,p28_early
p28_early,dlog_gmv_14_30,145.3487522125244,11.8,0.0042171245770195,p28_early
p28_early,w180_searches,144.1160804748535,10.6,0.0041813600437766,p28_early
p28_early,gap_max,143.72015552520753,11.6,0.0041698727429887,p28_early
p28_early,dlog_buyd_30_90,141.65502223968505,12.2,0.0041099553085379,p28_early
p28_early,w60_carts,140.25030059814452,11.2,0.0040691989479346,p28_early
p28_early,w14_cart2ord,138.2179121017456,10.8,0.0040102315653617,p28_early
p28_early,w90_buyday_rate,136.58291912078855,7.6,0.0039627941503286,p28_early
p28_early,w90_aov,131.3951560974121,10.8,0.0038122772548437,p28_early
p28_early,trend_srch_7_30,130.6204128265381,10.8,0.0037897989821461,p28_early
p28_early,buygap_mean,127.67578945159912,11.2,0.0037043641681866,p28_early
p28_early,w180_cart2ord,127.625244140625,10.0,0.0037028976549217,p28_early
p28_early,w60_aov,125.84701824188232,10.2,0.0036513045037805,p28_early
p28_early,w90_srch_per_day,123.55020561218262,10.2,0.0035846651632834,p28_early
p28_early,trend_srch_7_14,123.14381294250488,10.4,0.0035728741538036,p28_early
p28_early,w30_days_cat,122.34387817382812,9.2,0.0035496649791692,p28_early
p28_early,w14_aov,121.75039443969726,10.0,0.0035324457405918,p28_early
p28_early,dlog_buyd_30_60,116.4841552734375,8.6,0.0033796519513199,p28_early
p28_early,rec_any,114.83456001281738,8.0,0.0033317908681678,p28_early
p28_early,w60_cart2ord,111.55979595184326,8.4,0.0032367774071284,p28_early
p28_early,w90_cat_gmv_share,108.60722427368164,8.6,0.0031511119824182,p28_early
p28_early,w60_srch_per_day,108.41357936859131,8.6,0.003145493601276,p28_early
p28_early,w14_gmv_max,105.48796195983888,8.4,0.0030606102232655,p28_early
p28_early,w180_aov,105.35845432281494,8.8,0.0030568527101758,p28_early
p28_early,dlog_gmv_7_30,103.53068809509276,8.0,0.0030038222041506,p28_early
p28_early,w180_orders,103.43693656921388,8.0,0.0030011021129362,p28_early
p28_early,w180_days_buy,99.98225765228273,7.6,0.0029008686321217,p28_early
p28_early,w180_days_present,98.56716175079346,7.8,0.0028598112744618,p28_early
p28_early,w90_cart2ord,96.4779182434082,7.6,0.0027991943100348,p28_early
p28_early,w7_gmv_max,96.24098796844484,7.8,0.002792320054354,p28_early
p28_early,w30_days_present,93.15225410461426,6.8,0.002702704042584,p28_early
p28_early,trend_pres_7_14,93.13458652496338,8.0,0.0027021914383599,p28_early
p28_early,dlog_buyd_14_30,93.01401023864746,7.6,0.0026986930579975,p28_early
p28_early,w90_gmv_max,92.61278419494629,8.0,0.0026870519521464,p28_early
p28_early,w60_gmv,92.3573715209961,6.2,0.0026796414512085,p28_early
p28_early,w60_ponly_share,91.77951583862304,8.0,0.0026628756423315,p28_early
p28_early,w30_gmv_max,91.57094802856446,7.8,0.0026568242905009,p28_early
p28_early,dlog_gmv_30_90,90.02713794708252,7.6,0.002612032440982,p28_early
p28_early,w7_ponly_share,89.65620422363281,7.0,0.0026012702314839,p28_early
p28_early,w7_carts,89.23824405670166,7.0,0.0025891436045583,p28_early
p28_early,w180_days_cart,88.46301822662353,6.6,0.002566651330968,p28_early
p28_early,w7_lgmv_mean,86.47068920135499,6.6,0.0025088462272429,p28_early
p28_early,trend_gmv_14_30,84.14871215820312,6.8,0.0024414767706298,p28_early
p28_early,w60_searches,83.43647422790528,6.6,0.0024208120175113,p28_early
p28_early,w14_days_present,82.38837032318115,6.2,0.0023904025047456,p28_early
p28_early,w180_buyday_rate,81.93662424087525,6.8,0.0023772956188779,p28_early
p28_early,w90_gmv_cat,81.77308197021485,6.8,0.0023725506305758,p28_early
p28_early,w60_days_present,79.44064636230469,6.8,0.0023048777309003,p28_early
