fold,segment,n,n_bursts_mean,n_bursts_median,n_bursts_max,mean_burst_span_mean,mean_burst_span_median,mean_burst_span_max,mean_burst_active_days_mean,mean_burst_active_days_median,mean_burst_active_days_max,last_burst_purchase_days_mean,last_burst_purchase_days_median,last_burst_purchase_days_max,last_burst_gmv_mean,last_burst_gmv_median,last_burst_gmv_max,last_burst_search_intensity_mean,last_burst_search_intensity_median,last_burst_search_intensity_max,last_burst_cart_intensity_mean,last_burst_cart_intensity_median,last_burst_cart_intensity_max,last_burst_order_intensity_mean,last_burst_order_intensity_median,last_burst_order_intensity_max,last_burst_peak_gmv_mean,last_burst_peak_gmv_median,last_burst_peak_gmv_max,last_burst_slope_mean,last_burst_slope_median,last_burst_slope_max,gap_count_mean,gap_count_median,gap_count_max,median_closed_gap_mean,median_closed_gap_median,median_closed_gap_max,mean_closed_gap_mean,mean_closed_gap_median,mean_closed_gap_max,max_closed_gap_mean,max_closed_gap_median,max_closed_gap_max,current_open_gap_mean,current_open_gap_median,current_open_gap_max,current_gap_ratio_mean,current_gap_ratio_median,current_gap_ratio_max,last_burst_intensity_mean,last_burst_intensity_median,last_burst_intensity_max,previous_burst_purchase_presence_mean,previous_burst_purchase_presence_median,previous_burst_purchase_presence_max,reactivation_count_mean,reactivation_count_median,reactivation_count_max,burst_gap_token_count_mean,burst_gap_token_count_median,burst_gap_token_count_max,overflow_mean,overflow_median,overflow_max,singleton_burst_share_mean,singleton_burst_share_median,singleton_burst_share_max
2025-09-18,intersection,46309,18.834416636075062,20.0,36.0,7.691649169713775,4.615384578704834,261.0,5.812530985503353,3.2666666507720947,259.0,0.31546783562590425,0.0,27.0,15.351097592458645,0.0,17373.3203125,1.7037967256394817,1.0005306005477905,135.1915740966797,0.40931678516847586,0.0,89.01712799072266,0.033453891359765314,0.0,10.993621826171875,10.315827863150652,0.0,11161.4697265625,-0.019185161489943498,0.0,4949.61962890625,17.834416636075062,19.0,35.0,5.782871580038438,5.0,97.5,7.868588743934944,6.809523582458496,97.5,24.398410676110476,20.0,195.0,4.2232827312185535,2.0,29.0,0.7157425666273589,0.3333333432674408,19.0,2.247796475288472,1.666703224182129,170.16845703125,0.12725388153490683,0.0,1.0,17.834416636075062,19.0,35.0,37.668833272150124,40.0,72.0,0.0,0.0,0.0,0.37781131309475124,0.375,1.0
2025-09-18,w180_days_buy_0_1,41940,16.58326180257511,17.0,34.0,3.932486547227695,2.6842105388641357,261.0,2.9693588289466426,2.0,261.0,0.04630424415832141,0.0,2.0,2.711273968980448,0.0,3856.646240234375,1.7290611195292067,1.0004243850708008,80.96153259277344,0.37367915365079746,0.0,60.32740783691406,0.02328192795044798,0.0,10.993621826171875,2.7103371967108094,0.0,3856.646240234375,-0.0806270275434723,0.0,1087.09912109375,15.583261802575107,16.0,33.0,8.712923223652837,7.0,132.0,12.073890083024885,10.368420600891113,132.0,37.14003338102051,32.0,197.0,6.12315212207916,3.0,29.0,0.7684818185619836,0.42105263471603394,9.0,2.227202281029873,1.5001335144042969,91.95515441894531,0.046232713400095375,0.0,1.0,15.583261802575107,16.0,33.0,33.16652360515022,34.0,68.0,0.0,0.0,0.0,0.5374768322357676,0.5454545617103577,1.0
2025-09-18,w180_days_buy_16plus,40106,13.548047673664788,14.0,35.0,30.61072017807607,14.142857551574707,261.0,25.425447935232445,10.464102268218994,261.0,8.549394105620106,3.0,251.0,531.5074417563346,110.93438339233398,68309.875,3.270417985967698,2.50053071975708,75.05681610107422,1.215689562521,0.866936206817627,111.02812957763672,0.4422132637099937,0.2858213484287262,18.016603469848633,159.8771094550102,58.73055648803711,10818.0361328125,0.055227360844386925,0.0,5973.83935546875,12.548047673664788,13.0,34.0,3.9556799481374356,4.0,84.0,4.8033247195722595,4.5217390060424805,84.0,11.056201067171994,9.0,147.0,1.0821572831995212,0.0,29.0,0.2627640389289993,0.0,9.0,5.052472261908966,4.00091028213501,115.02781677246094,0.8139181169899765,1.0,1.0,12.548047673664788,13.0,34.0,27.096095347329577,28.0,70.0,0.0,0.0,0.0,0.16765097022002334,0.1538461595773697,0.9090909361839294
2025-09-18,never_purchased,20572,15.39548901419405,15.0,34.0,3.878402315194612,2.5,261.0,2.962736263248259,1.875,255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.809102551440058,1.0004243850708008,49.12645721435547,0.3647521435266917,0.0,58.44738006591797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.39548901419405,14.0,33.0,9.387468403655454,7.5,111.0,12.919867869877246,11.05555534362793,111.0,38.74688897530624,33.0,196.0,6.515360684425433,4.0,29.0,0.7716022738320389,0.4285714328289032,9.0,2.276830021128632,1.5002429485321045,64.29386901855469,0.0,0.0,0.0,14.39548901419405,14.0,33.0,30.7909780283881,30.0,68.0,0.0,0.0,0.0,0.558320116694461,0.5714285969734192,1.0
2025-10-02,all,193694,17.981228122709016,19.0,39.0,11.999302784988556,5.0,275.0,9.578153715417562,3.5416667461395264,275.0,2.4222278439187583,0.0,265.0,144.28359991462125,0.0,76996.609375,2.212712864765503,1.5559594631195068,97.8644790649414,0.6769967922945362,0.3000485897064209,46.76742172241211,0.19152857036695442,0.0,19.007230758666992,54.24174372133404,0.0,21347.783203125,-0.18553739591480234,0.0,4336.26806640625,16.981228122709016,18.0,38.0,5.997302446126365,5.0,204.0,8.151522055856812,6.625,204.0,24.975740084876143,19.0,209.0,3.266735159581608,1.0,29.0,0.5143916634758225,0.2222222238779068,10.0,3.186073138095847,2.2008056640625,111.903564453125,0.41765878137681084,0.0,1.0,16.981228122709016,18.0,38.0,35.96245624541803,38.0,78.0,0.0,0.0,0.0,0.36425575748103595,0.3571428656578064,1.0
2025-10-02,rec_buy_15_60,56699,19.09381117832766,20.0,37.0,8.7004524895488,4.699999809265137,275.0,6.68370768504327,3.3333332538604736,274.0,0.4964108714439408,0.0,93.0,24.489148458390343,0.0,14955.400390625,1.761592352110848,1.1201739311218262,81.44001007080078,0.420318923676432,0.0,31.031213760375977,0.03423836999965964,0.0,12.503820419311523,12.655651002140267,0.0,8359.3037109375,-0.16337206005816451,0.0,405.5929260253906,18.09381117832766,19.0,36.0,5.8646889715868005,5.0,97.5,8.075910254814366,6.818181991577148,97.5,25.555230250974443,20.0,206.0,4.097426762376761,2.0,29.0,0.6863299274471873,0.3333333432674408,10.0,2.314645710692153,1.6845773458480835,92.91195678710938,0.1347466445616325,0.0,1.0,18.09381117832766,19.0,36.0,38.18762235665532,40.0,74.0,0.0,0.0,0.0,0.376500796464844,0.375,1.0
2025-10-02,w180_days_buy_2_15,110149,19.653187954497998,21.0,39.0,8.041478895588236,4.769230842590332,275.0,6.099289501279043,3.3809523582458496,274.0,0.9005256516173546,0.0,31.0,45.932526758659776,0.0,21347.783203125,1.9841134376405172,1.4003641605377197,87.96839904785156,0.596256710491377,0.2501060962677002,46.2775764465332,0.16492157089499748,0.0,18.016603469848633,32.392996784059974,0.0,21347.783203125,-0.1827588406368961,0.0,4336.26806640625,18.653187954497998,20.0,38.0,5.745617300202453,5.0,204.0,7.872142166527255,6.782608509063721,204.0,24.925827742421628,20.0,204.0,3.101807551589211,1.0,29.0,0.5274253359516318,0.25,9.0,2.8464932372887457,2.0008487701416016,102.9637222290039,0.4092728939890512,0.0,1.0,18.653187954497998,20.0,38.0,39.306375908995996,42.0,78.0,0.0,0.0,0.0,0.37161722892048327,0.37037035822868347,1.0
2025-10-02,intersection,46128,19.65699791883455,21.0,37.0,7.702515225708898,4.619868755340576,275.0,5.81994892474092,3.2727272510528564,274.0,0.31761619840443983,0.0,29.0,14.782270282147561,0.0,3691.217041015625,1.7179477656792905,1.037787914276123,81.44001007080078,0.4092840014468617,0.0,31.031213760375977,0.03155104328658032,0.0,10.005966186523438,9.86053686500078,0.0,3074.583740234375,-0.15819398862738707,0.0,405.5929260253906,18.65699791883455,20.0,36.0,5.792382067291016,5.0,97.5,7.96404053413471,6.872983932495117,97.5,25.37372095039889,20.0,193.0,4.090574054804024,2.0,29.0,0.6905539961101874,0.3333333432674408,9.0,2.257208703870927,1.666849136352539,92.91195678710938,0.12757977800901837,0.0,1.0,18.65699791883455,20.0,36.0,39.3139958376691,42.0,74.0,0.0,0.0,0.0,0.37943269890170006,0.375,1.0
2025-10-02,w180_days_buy_0_1,42018,17.283235756104528,18.0,36.0,3.9473015119298727,2.700000047683716,275.0,2.983197743157066,2.0,275.0,0.04245799419296492,0.0,2.0,2.1330391232306773,0.0,2968.33642578125,1.7354268834212392,1.0004243850708008,97.8644790649414,0.36304345293773194,0.0,46.76742172241211,0.020208700569054414,0.0,19.007230758666992,2.132344795671748,0.0,2968.33642578125,-0.06534465228020159,0.0,345.4215087890625,16.283235756104528,17.0,35.0,8.651875386739016,7.0,132.0,12.131386194061623,10.428571701049805,132.0,38.411157123137706,32.0,209.0,5.913156266362035,3.0,29.0,0.7440373426575185,0.4000000059604645,10.0,2.2144586727124373,1.500030755996704,98.8644790649414,0.04241039554476653,0.0,1.0,16.283235756104528,17.0,35.0,34.566471512209056,36.0,72.0,0.0,0.0,0.0,0.537010864234049,0.5454545617103577,1.0
2025-10-02,w180_days_buy_16plus,41527,14.252654899222193,14.0,36.0,30.644505498522776,14.066666603088379,275.0,25.47865879321238,10.357142448425293,275.0,8.866400173381173,3.0,265.0,548.9878795492842,117.72845458984375,76996.609375,3.301994552884399,2.5191516876220703,84.89494323730469,1.2088226088387222,0.8656525015830994,29.987804412841797,0.4354482533203281,0.28579017519950867,17.004558563232422,164.92034680974106,59.67117691040039,10818.0361328125,-0.3145212807931888,0.0,1246.51171875,13.252654899222193,13.0,35.0,3.978929371252438,4.0,126.0,4.865647421779509,4.55555534362793,126.0,11.513858453536253,9.0,194.0,1.0264887904255062,0.0,29.0,0.24745935106716244,0.0,8.333333015441895,5.069900120552599,4.001072406768799,111.903564453125,0.8195872564837334,1.0,1.0,13.252654899222193,13.0,35.0,28.505309798444387,28.0,72.0,0.0,0.0,0.0,0.16993199720141586,0.1538461595773697,0.9090909361839294
2025-10-02,never_purchased,20357,15.924252100014737,16.0,35.0,3.9085316355502364,2.5,275.0,2.9909272480088283,1.875,269.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8353141405928353,1.0004243850708008,97.8644790649414,0.3627776003808769,0.0,46.76742172241211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.924252100014737,15.0,34.0,9.328412830967235,7.5,84.0,12.991790349962388,11.142857551574707,84.0,40.0964287468684,34.0,209.0,6.240015719408557,3.0,29.0,0.7371314250958653,0.4000000059604645,9.0,2.2945858214862858,1.5002429485321045,98.8644790649414,0.0,0.0,0.0,14.924252100014737,15.0,34.0,31.848504200029474,32.0,70.0,0.0,0.0,0.0,0.5580516336857687,0.5714285969734192,1.0
2025-10-16,all,197379,18.735934420581724,20.0,40.0,12.070416727038692,5.0,289.0,9.646502210475457,3.549999952316284,289.0,2.5361360631070173,0.0,278.0,149.81370711574144,0.0,87199.515625,2.280943341088812,1.6253530979156494,117.78839874267578,0.7195307042128188,0.3334747850894928,140.0117950439453,0.19688521407716827,0.0,28.975807189941406,55.53525987091859,0.0,10818.0361328125,-0.029957866559410667,0.0,6163.5009765625,17.735934420581724,19.0,39.0,6.008083433394637,5.0,221.0,8.245267475004473,6.666666507720947,221.0,25.94007467866389,20.0,224.0,3.1584261750236853,1.0,29.0,0.4947640975255932,0.20000000298023224,9.333333015441895,3.3041297642806264,2.33379864692688,157.52197265625,0.4286474244980469,0.0,1.0,17.735934420581724,19.0,39.0,37.47186884116345,40.0,80.0,0.0,0.0,0.0,0.3649405239172945,0.36000001430511475,1.0
2025-10-16,rec_buy_15_60,56145,19.963932674325406,21.0,39.0,8.639021433477295,4.677419185638428,289.0,6.6345820484395785,3.307692289352417,287.0,0.5091459613500757,0.0,79.0,24.66770826189853,0.0,12632.5078125,1.8096305145927272,1.1670805215835571,108.25543975830078,0.43562476107725767,0.0,68.0185317993164,0.03304956391839741,0.0,9.001492500305176,12.79775727479019,0.0,4137.650390625,-0.15657016054909503,0.0,1548.1187744140625,18.963932674325406,20.0,38.0,5.890195030724018,5.0,90.0,8.195712903873167,6.869565010070801,92.66666412353516,26.706563362721525,21.0,218.0,4.037973105352213,2.0,29.0,0.6716876810403972,0.30000001192092896,9.333333015441895,2.3778662512348765,1.7505613565444946,109.0957260131836,0.1375189242140885,0.0,1.0,18.963932674325406,20.0,38.0,39.92786534865081,42.0,78.0,0.0,0.0,0.0,0.3787657932285709,0.375,1.0
2025-10-16,w180_days_buy_2_15,111441,20.508502256799563,21.0,40.0,8.021974845467668,4.75,289.0,6.086630013138782,3.370370388031006,287.0,0.9312102368069203,0.0,34.0,46.43357562957441,0.0,8102.083984375,2.047551386306954,1.4616721868515015,117.78839874267578,0.6378996052565341,0.28583553433418274,49.99056625366211,0.1708419270630704,0.0,20.008390426635742,32.71048360898319,0.0,8102.083984375,-0.11382424281977921,0.0,2016.01708984375,19.508502256799563,20.0,39.0,5.75519781767931,5.0,204.0,7.964584252301199,6.833333492279053,204.0,25.920693461113952,21.0,224.0,3.030859378505218,1.0,29.0,0.512272276587828,0.2222222238779068,9.333333015441895,2.95965859043606,2.0011672973632812,149.8146209716797,0.42113764233989287,0.0,1.0,19.508502256799563,20.0,39.0,41.017004513599126,42.0,80.0,0.0,0.0,0.0,0.3731405753231319,0.375,1.0
2025-10-16,intersection,45667,20.550704009459785,21.0,39.0,7.717655790100914,4.583333492279053,289.0,5.846396602142199,3.25,287.0,0.3329975693608076,0.0,30.0,15.14540195631501,0.0,4184.0576171875,1.7754181211082434,1.1254851818084717,108.25543975830078,0.42235379273171286,0.0,49.99056625366211,0.0303445838973289,0.0,9.001492500305176,9.87580680634004,0.0,3511.427001953125,-0.09849911277208279,0.0,1548.1187744140625,19.550704009459785,20.0,38.0,5.818468478332275,5.0,90.0,8.088337747968254,6.9259257316589355,90.0,26.564762301005103,21.0,218.0,4.049751461668163,2.0,29.0,0.6792303389895592,0.3076923191547394,9.333333015441895,2.3270036316385134,1.7001389265060425,109.0957260131836,0.12930562550638316,0.0,1.0,19.550704009459785,20.0,38.0,41.10140801891957,42.0,78.0,0.0,0.0,0.0,0.38220357441910907,0.380952388048172,1.0
2025-10-16,w180_days_buy_0_1,42698,17.905054100894656,18.0,37.0,3.951292839135279,2.700000047683716,289.0,2.988151528049763,2.0,289.0,0.0459974706075226,0.0,4.0,2.3985380812007735,0.0,2968.33642578125,1.7918384513944716,1.0004243850708008,77.65189361572266,0.39164763019502263,0.0,140.0117950439453,0.020788364006393365,0.0,9.001492500305176,2.395853076806494,0.0,2968.33642578125,-0.14927505396036872,0.0,937.0000610351562,16.905054100894656,17.0,36.0,8.70216403578622,7.0,221.0,12.338007856908462,10.526315689086914,221.0,40.101597264508875,33.0,221.0,5.711602416975034,3.0,29.0,0.7165446715580407,0.380952388048172,9.333333015441895,2.3008042530792836,1.500372052192688,157.52197265625,0.045903789404655955,0.0,1.0,16.905054100894656,17.0,36.0,35.81010820178931,36.0,74.0,0.0,0.0,0.0,0.5374403530958204,0.5454545617103577,1.0
2025-10-16,w180_days_buy_16plus,43240,14.988020351526364,15.0,38.0,30.52168322772918,13.899999618530273,289.0,25.39613160412969,10.25,289.0,9.131382978723405,3.0,278.0,561.8192140627062,122.74702453613281,87199.515625,3.3654307003167028,2.584004521369934,112.79231262207031,1.2536889556744097,0.9137505292892456,68.0185317993164,0.437895233791785,0.2858190983533859,28.975807189941406,166.83411007215219,60.8678092956543,10818.0361328125,0.3040097121750444,0.0,6163.5009765625,13.988020351526364,14.0,37.0,3.9995259019426457,4.0,126.0,4.9272237699799355,4.588235378265381,126.0,12.006012950971323,9.0,194.0,0.9660268270120259,0.0,29.0,0.23064023228711125,0.0,9.0,5.182672890129083,4.077796697616577,140.79904174804688,0.8259481961147086,1.0,1.0,13.988020351526364,14.0,37.0,29.97604070305273,30.0,76.0,0.0,0.0,0.0,0.1734692095097406,0.1599999964237213,0.9090909361839294
2025-10-16,never_purchased,20384,16.366218602825747,16.0,36.0,3.9362446616814593,2.5,289.0,3.0125562759405775,1.884615421295166,283.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8830304555317132,1.0004243850708008,77.65189361572266,0.3878161485999654,0.0,140.0117950439453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.366218602825745,15.0,35.0,9.376692503924646,7.5,221.0,13.245257543186472,11.300000190734863,221.0,42.018985478806904,35.0,221.0,6.0613716640502355,3.0,29.0,0.7169149573869967,0.4000000059604645,9.333333015441895,2.3661234447592943,1.5007959008216858,157.52197265625,0.0,0.0,0.0,15.366218602825745,15.0,35.0,32.73243720565149,32.0,72.0,0.0,0.0,0.0,0.5571487307211521,0.5714285969734192,1.0
